ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
22846,F,Dallascats Austen of Parttar,ABY n,13-11-1992,CFA 0381-828265 V0594,9995,24128
22847,M,Dallerup's Atos,OSH n,...,FD LO 33849,160359,12300
22848,M,Dalles von Beverly Hills,MCO e 09 23,...,1.DEKZV 075593,,
22849,F,D'Allesandria's X-Treme,PER e,...,1.DEKZV 191921,,
22850,F,Dalpat Calico Moondancer,SPH f 02,09-07-2004,FD LO 129501,18402,136998
22851,F,Dalpat Marian,SPH e 03 32,...,(RU)SPH/05E10000x3,17483,136998
22852,F,Dalrymple Bare Essentials,SPH n,01-04-1995,TICA SBT 040195 040,22853,22857
22853,M,Dalrymple Necco,SPH n,06-11-1991,TICA SBT 110691 019,165703,165899
22854,F,Dalrymple Picalillie of Kiva,SPH n 09,18-06-1991,TICA SBT 061891 034,165703,165899
22855,M,Dalrymple Simon Peter of Desertwest,SPH n 09,14-07-1992,TICA SBT 071492 014,165703,165899
22856,F,Dalrymple Tigerlilly of Kiwa,SPH n 09 21,18-06-1991,TICA SBT 061891 035,165703,165899
22857,F,Dalrymple's Little Egypt of Ardee,SPH n 09,08-01-1991,TICA SBT 010891 001,165703,165899
22858,M,Dalton af Minta,BRI a,20-11-2010,(DK)FD LO 201854,192733,1640
22859,M,Dalton af Misapotanien,BML as 11,15-12-2010,(DK)FD RX 202123,119352,193023
22860,M,Dalton of Starbengal,BEN n 24,26-03-2000,TICA SBT 032600 018,126028,180798
22861,M,Dalton von Tasi's DK,SBI a,19-04-2004,FD LO 127565,114354,114075
22862,M,"Dalu Harbor Lights of Cacao, DM",PER a 03,03-06-1998,CFA 1106-1231667 V0201,,
22863,F,Dalu Isadora of Renajos,PER n,...,CFA 0109-767092,,
22864,M,Dalu Prime Candidate of Pinkfantasy,PER n,01-03-1995,CFA 0108-1005417 V0197,22866,9413
22865,M,Da-Luca von Yo-Banfa DK,MCO ns 22,26-10-2008,FD LO 174118,39896,75221
22866,M,Dalu's Primetime,PER n,23-09-1990,CFA 0108-668335 V0592,159758,9408
22867,F,Dalva de Tireby,RUS,...,ANCFF 100 184226,,
22868,M,Dam Buster Child of Main,MCO ds 22,...,GCCF CS 277021,,
22869,F,Dama af Ly DK,MCO fs 09 22,17-10-2000,FD LO 106873,96800,185998
22870,M,Damala Smokey Misterioso,BUR b,...,GCCF CS 049724,137861,192824
22871,F,Damask Rose of Stenius,BUR n,03-02-1991,FD LO 61743,9139,125337
22872,M,Damasque Dorian,PER ds 11,...,GCCF NS 228403,150464,129470
22873,M,Dambyo v. Hauers End,BRI a,...,1.DEKZV LO 276998,192889,185978
22874,F,Dame de Pique Legatowka*PL,BRI b 33,23-07-2010,(LV)CFCA LO 5167,165998,120929
22875,F,Dame Edna of Cracilis DK,PER d,14-04-1997,FD LO 89277,8607,56070
22876,F,Dame's Violet of Stenius,BUR j,03-02-1991,FD LO 61744,9139,125337
22877,F,Dameskrå Felis Jubatus,NFO n 09,02-01-1998,FD LO 93412,128867,136712
22878,F,Dami'a Al Kattá,SIA n,...,FD LO 29445,22935,4007
22879,M,"Damian Ceská Sibir, CZ",SIB ds 24,...,(CZ)CSCH LO 43/5/SIB,7564,123533
22880,M,"Damian Davidoff Dyas from Little Nina, SK",BRI c 33,21-09-2010,(DK)FD RX 202291,124824,
22881,M,Damian fan Tourquosine,MCO n 09 23,...,FE.L98.MCO.081.1,174304,143392
22882,M,"Damián G Lady Bijou, CZ, DM",PER d 03,...,(CZ)CSCH LO 334/0/PER,125991,193652
22883,M,Damian v. Waltprugele,BRI c,...,GdK 15961-2,193188,
22884,M,Damiano de Gabizaro,SIA b 21,...,XX 1296,,
22885,M,Damien von Gørtz DK,PER ns 12,24-07-1990,FD LO 60428,18563,7484
22886,F,Damini Lundborg DK,BEN n 24,22-08-2011,(DK)FD LO 205371,146877,118669
22887,M,Damion MagicMoments Be Beauperfield DK,PER ns 12,14-05-2008,FD LO 154843,15308,153274
22888,M,Damiro von Tatanka,BRI a,...,WCF DE 26373,,
22889,M,Damis de Conlécoeur,ABY o,...,BEC 2000045,9969,11680
22890,M,Damler TSX av Fagervoll,EXO d 22,...,1.DEKZV RX 198737,,
22891,M,Damocles des Hauts de Seine*F,SBI n,...,FE.L89.HB.F.04,9191,17381
22892,M,Damokles Felicitas,CHA,...,CPKK 26/83/CHA,,
22893,M,Damoria Bleddyn Llwyo,SBI a 21,...,GCCF CSSR 296028,135814,136114
22894,M,Dampy Doo Supurrsonic*PL,RAG e 03 21,...,(PL)FPL LO 11837,183366,18511
22895,F,Damson Dolly,DRX ns,...,GCCF NS 148863,182128,151421
22896,M,Dan af Clipper,NFO n 09,10-11-2002,FD LO 118531,43984,43979
22897,M,Dan af Thrige DK,TUV d 62,26-06-1991,FD LO 63164,173653,94515
22898,M,Dan Ar Braz De Mainrita,MCO n 22,...,LOF 77506,16844,21222
22899,M,Dan Blæstenborg,PER n 33,...,FD LO 31007,13124,135779
22900,M,Dan Dathan van Diaspora,BRI e,...,MU.L80.EK.011.1,,
22901,F,Dana af Fort Øst,PER a 33,09-06-1991,FD LO 63476,185495,5671
22902,F,Dana af Ly DK,MCO gs 22,08-08-2003,FD LO 123129,96800,185998
22903,F,Dana Aurum Excelsior,PEB d 33,...,(RU)Amur-Neva/04-1504/PB,147030,122113
22904,F,Dana Blu Felis Audax DK,NFO as,22-02-1994,FD LO 74922,131597,124756
22905,F,Dana v. Weisen Fels,PER f 03,...,WACC RVDE 01020629,,
22906,F,Dana van Katarro,OSH b 24,...,1.DEKZV 071455,22370,15202
22907,F,Dana von Pilatus,BRI a,...,DRU 00R190,161686,
22908,F,Dana-Blue av Thy,NFO as 23,...,1.DEKZV LO 236392,154951,188123
22909,F,Danaclara of Sissinghurst,BRI ns 11,...,(DE)1.DEKZV 265578,,
22910,F,"Danae Bella Adore*PL, JW",DRX f 02 21,...,(PL)FPL LO 20764,143598,20340
22911,M,Danae Benedict,BUR b,...,CCCA COAWA (W) 1261W98,,
22912,F,Danae Kall,BUR f,...,CCCA FCCQ (Q) 1799Q91,4916,7735
22913,F,Danah v. Setesdal,NFO n 21,...,1.DEKZV 231995,,
22914,F,Danakil's Amazia,SOM ns,...,Felina 09070856,3328,177962
22915,F,Danakil's Arisha Ayodele,ABY n,25-01-2009,CFG 0361 VAR-09-3806,175838,22919
22916,M,Danakil's Boy George,ABY n,...,Felina 09067020,127708,124638
22917,F,Danakil's Dakota,ABY n,31-01-2012,(DK)FD LO 210421,22930,
22918,F,Danakil's Eyra,ABY a,...,Felina 09054288,,
22919,F,Danakil's Ferrari,SOM o,22-12-2007,CFA 1383-1652357,,
22920,F,Danakil's Georgia,ABY n,...,Felina 09067022,127709,124638
22921,M,Danakil's Goliath,SOM o,...,Felina 09055380,,
22922,M,Danakil's Leroy,ABY a,...,Felina 09069351,22916,22934
22923,M,Danakil's Little Richard,SOM o,18-01-1998,Felina 09058339,22921,22918
22924,M,Danakil's Lupango,ABY n,21-08-2005,CFA 0360-1578580,,
22925,F,Danakil's Malika,ABY n,04-10-2006,CFA  0361-1595985,22924,184894
22926,F,Danakil's Paradise Pearl,SOM n,14-02-2009,CFA 1381-1676252,46965,29978
22927,F,Danakil's Shangri-La,SOM p,...,Felina 09061375,,
22928,F,Danakil's Shoshoni,SOM o,05-03-2011,(D)ICW 1383-050311-1011,8079,22926
22929,F,Danakil's Simpatica,ABY a,16-02-2009,CFA 0385-1676253,47682,22925
22930,M,Danakil's Sinuhe,ABY n,04-07-2010,CFG 0380-04071003645,22931,22929
22931,M,Danakil's Sole Mio,ABY n,16-08-2009,CFG 0380-16080902379,175838,47737
22932,M,Danakil's Unkas II,SOM n,...,Felina 09075235,163109,22920
22933,M,Danakil's Vincent,SOM a,20-02-2000,Felina 09062956,22923,124638
22934,F,Danakil's Xantia von Fasilidas,SOM p,...,Felina 09063946,177449,22927
22935,M,Danaos Bajas,SIA n,...,FD LO 24585,164884,164891
22936,F,Danaos Carola,SIA n,...,FD LO 34952,187889,16212
22937,F,Danaos Minna,SIA b,...,FD LO 37373,161383,22936
22938,M,Dan-Ar-Braz de Mainrita,...,08-02-1996,FFF LO 77506,16844,21222
22939,F,Danaya Noir de Coeur,SPH f 09,...,BGM 021/03/SPH,,
22940,M,Danbjørn von Himmelblå DK,PER w 62,16-06-1996,FD RX 11416,100573,143699
22941,M,Dancecats All That Jazz,EXO n 22,...,CFA 7744-548853 V0291,134440,22947
22942,F,Dancecats Brown Sugar,EXO n 03 22,...,CFA 7793-738705 V0395,22941,134436
22943,F,Dancecats Browny-Lady,EXO f 22,...,CFA 7787-785533,134440,188934
22944,M,Dancecats Dancing Dude,EXO n 22,03-10-1992,CFA 7744-830683 V1194,134440,25025
22945,F,Dancecats Dirty Dancer,EXO f 22,...,CFA 7787-637638 V592,134440,134441
22946,F,Dancecats Divanna Debutante,PER f,...,CFA 0147-440446,,
22947,F,Dancecats Funny Girl,PER f,...,CFA 0147-410246,11009,17675
22948,F,Dancecats Sweet-Charity,EXO f 22,...,CFA 7787-772930,134440,
22949,M,Dancer's Flame of the Royal Club,PER d,...,NKFV RVT 44.938,,
22950,F,Dances with Wolves Viva Jo-Ella,MCO f 09,...,NPV 0802-0069,142995,
22951,F,Dancing Aura of Golden Haze DK,BEN n 24,02-03-2008,FD RX 155217,178130,144052
22952,F,Dancing Cloud Bateia,MCO f 22,01-08-2002,TICA CU MC010802 002,14019,14021
22953,F,Dancing Queen av Tai Zama,ABY n,21-02-1998,NRR RX 121539,141437,178914
22954,F,Dancing Queen by Dannevirke,PER d 03 23,11-10-2000,FD LO 106519,52193,52131
22955,F,Dancing Queen of Purdy's Home,PER g 03,...,NKFV RVT 104.632,127502,128896
22956,F,Dancing Queen of Stenius,BUR n,03-02-1991,FD LO 61742,9139,125337
22957,F,Dancing-Dream van de Nekker,BRI g 03,...,DVDK LOB 14.834,187697,
22958,M,Dancingmist Dane,RAG n,...,QICC SR3/9912037(s),,
22959,M,Dancingmist Derain,RAG c,04-10-2000,NZCF LH 10032 A,22958,22960
22960,F,Dancingmist Fiori,RAG a,...,QICC SR3/9912033,,
22961,M,Dancingmist Love N Us,RAG c 03,...,ACF WSCA 10905-2,,
22962,F,Dancingmist Royal Blue,RAG a,...,ACF WSCA 10847-2,,
22963,M,Dancingmist The Lone Ranger,RAG c 04,...,QICC 12127G3,,
22964,F,Danda Anaxonamun,SPH f 03 21,...,(RUS)MOSKVA 5452D-03/SPH,1985,
22965,M,Danda Zarzuela,RUS,28-06-1999,FD LO 100677,128785,128790
22966,M,DanDee Dee Lightful Be Beauperfield DK,PER ns 12,06-07-2010,(DK)FD LO 201022,155981,131474
22967,F,"Dandelion Blue Jingle, CZ",BRI a,...,(CZ)CSCH LO 223/5/BRI,20091,3497
22968,M,Dandelion of Tiree DK,BRI n 33,07-05-1995,FD RX 10547,13691,132864
22969,F,Dandenong Athena of Tinsle,RAG a,28-03-1992,TICA SBT 032892 037,,
22970,M,Dandenong Destinys Child,RAG a 03,...,TICA SBT 082402 015,22982,22983
22971,F,Dandenong Jamie of Ragmar,RAG a 04,...,ACFA RGD7716200-S93-1771,,
22972,M,Dandenong Jophes of Longfellow,RAG n 03,17-03-1996,TICA SBT 031796 024,143973,22986
22973,M,Dandenong Kazito San of Chantandolls,RAG n 04,...,TICA SBT 032693 003,,
22974,M,Dandenong Kazito San of Chatandolls,RAG n 04,26-03-1993,CFA 0462-1008041 V1295,21137,24754
22975,M,Dandenong Kazito San of Chatandolls,RAG n 04,...,TICA SBT 032693 004,,
22976,F,Dandenong Kimi An of Chatandolls,RAG c 04,10-04-1991,TICA SBT 041091 014,164432,144008
22977,F,Dandenong Maryhana of Furreal,RAG a,17-10-1999,TICA SBT 101799 014,22988,164311
22978,F,Dandenong Mattie of Mikyttens,RAG a 04,...,TICA SBT 042696 017,,
22979,F,Dandenong Nikki Leigh,RAG n 04,05-04-1994,TICA SBT 040594 024,,
22980,F,Dandenong Princess Grace,RAG a 03,08-08-1995,TICA SBT 080895 015,,
22981,M,Dandenong Rudolph of Dollvalley,RAG a 03,08-06-1999,TICA SBT 060899 009,,
22982,M,Dandenong Say It Again Sam,RAG a 03,...,TICA SBT 100701 006,,
22983,F,Dandenong Say Pepsi Please,RAG a 03,...,TICA SBT 032500 015,,
22984,F,Dandenong Sneakers of Villaroyal,RAG a 04,25-07-1989,TICA SBT 072589 013,164432,164454
22985,F,Dandenong's Crystal of Ragnarok,RAG a 03,13-07-1986,TICA SBT 071386 019,,
22986,F,Dandenong's Elizabeth Taylor,RAG n 03,22-11-1993,TICA SBT 112293 009,,
22987,M,Dandenong's Jacob of Souterndawls,RAG n 04,25-06-1990,TICA SBT 062590 001,164432,164472
22988,M,Dandenong's Jumping Jack Flash,RAG a 04,25-09-1992,TICA SBT 092592 002,164459,164406
22989,M,Dandenong's Kiyoshi of Chatandolls,RAG a 04,...,TICA SBT 042696 016,22988,164311
22990,M,Dandenong's Mac The Knife,RAG a 04,15-03-1995,TICA SBT 031595 011,22988,24754
22991,M,Dandenong's Mr Chips,RAG n,19-08-1994,TICA SBT 081994 002,,
22992,F,Dandenong's Norma Jean,RAG n 03,...,TICA SBT 080895 012,22973,22986
22993,M,Dandi Joynes Nesbi DK,PER e 03,14-07-1991,FD LO 63761,149960,16566
22994,M,Dandified Dandelion of Stenius,BUR d,03-02-1991,FD LO 61741,9139,125337
22995,M,Dandy (P) The Nature Cat DK,MCO es 22,30-06-1993,FD LO 72203,77556,
22996,M,Dandy af Classonsborg DK,PER d 02 62,16-11-1990,FD LO 61680,56317,159319
22997,M,Dandy af Timanfaya DK,PER d 02 62,26-07-1998,FD LO 97207,84689,185499
22998,M,Dandy Bianco Minkx DK,SIA w 67,12-05-1995,FD RX 10497,86870,105587
22999,F,Dandy Cat's Blue Zarina,SIA a,...,FD LO 27882,161390,138546
23000,F,Dandy Cat's Brown Fleur,SIA n,...,FD LO 35066,139764,15640
23001,M,Dandy Cat's Pegasus,SIA a,...,FD LO 35069,139764,15640
23002,F,Dandy Cat's Snow Krystal,SIA w 67,...,FD LO 26687,161390,15640
23003,M,Dandy Guhle DK,PER n 03 23,20-07-1992,FD RX 8241,56284,188
23004,M,Dandy von Barkentin DK,EXO d 03,17-01-2003,FD LO 119933,3562,161699
23005,M,Dandy-P. v. Mokesu,OSH d,...,XX 379,162936,2873
23006,M,Dane Necamé DK,PER ny 11,18-07-1993,FD LO 72798,154911,193206
23007,F,Daneside Janine,PER a,...,GCCF NS 085002,,
23008,F,Danesyde Clarissa,PER a,...,GCCF NS 118778,,
23009,F,d'Angel Trold in Ice of Schjetne DK,PER f 03,15-02-1998,FD LO 93827,172840,167298
23010,M,d'Angelo in Ice of Schjetne DK,PER d 03,15-02-1998,FD LO 93828,172840,167298
23011,M,D'Angelo M.E. av Hulder(N),NFO n 09 22,...,ANFI RX 6645,173254,146747
23012,M,Danger Guhle DK,PER n 03 22,20-07-1992,FD RX 8240,56284,188
23013,M,Danger Shattea DK,SBI a,25-08-1998,FD LO 96775,24759,175899
23014,M,Dangerboy von Bastian,PER n,...,Kat ID: 310283,,
23015,M,Dangerboy von Bastian,PER n,...,KVL 93-109-0950-5,,
23016,M,Dangerous of Blue Silverstar DK,NFO ns 09 23,25-11-1992,FD LO 69648,51870,86905
23017,F,Dangle-Duck's Cinderella,RAG n 03,11-06-1992,SRK RX 56674,18972,18971
23018,M,Dangle-Duck's Eulenspiegel,RAG a 03,...,1.DEKZV 184462,18972,18971
23019,F,d'Angleterre Felis Jubatus,NFO n 23,01-12-2006,FD LO 144542,165515,187658
23020,M,Danhil White Fantasy,CRX ns,...,AR CRX/94-10,,
23021,F,Dani California Song Hio DK,SBI a,27-03-2007,FD LO 146963,176446,174151
23022,M,Dania A Special Toast,PER d,...,CFA 0110-124632 V1084,23034,176660
23023,F,Dania A Summer Night's Dream,PER n,...,CFA 0109-07010 V112,,
23024,M,Dania Black Magic of Ben-Mar,PER n,30-07-1986,CFA 0108-357828 V0787,23025,23026
23025,M,Dania Daily Double of Kiskat,PER n,15-08-1983,CFA 0108-182394 V0785,160389,23030
23026,F,Dania Dally,PER n,...,CFA 0109-341707 V1186,,
23027,F,Dania Design of Black Bluff,PER f,...,CFA 0147-182395 V0186,160389,23030
23028,M,Dania Double Take of Chumaly,PER n,...,CFA 0108-182392 V0885,160389,18890
23029,M,Dania Moonlight Express of Steamill,PER a,20-07-1986,FD LO 61552,23028,164767
23030,F,Dania Personality Plus of Yak,PER f,...,CFA 0147-012402 V0982,23034,17166
23031,F,Dania Pic-A-Dilly of Rugbug,PER n,21-04-1987,CFA 0109-393997 V0788,,
23032,F,Dania's Avon Lady of Charm Kit,PER f,...,CFA 0147-009115 V109,,
23033,M,Dania's Honeyboy of Shilow,PER n,...,CFA 0108-130993 V0783,160389,23023
23034,M,Dania's Midnigth Special,PER n,...,CFA 0108-008024 V110,,
23035,F,Danica iz Chatanga Sibir,SIB f 09,...,SFF 4/93/00011,,
23036,M,Daniel af Clipper,PER n,01-05-1994,FD LO 76075,163682,188753
23037,M,Daniel af Fort Øst,PER b,09-06-1991,FD LO 63474,185495,5671
23038,M,Daniel af Nadudvari DK,PER n,16-05-1995,FD LO 81143,56312,2155
23039,M,Daniel Agnes*RUS,BRI a,...,(PL)UFA LO 1235,,
23040,M,Daniel av Sandrabben(N),NFO ns 23,11-08-2003,NRR LO 136670,18768,156060
23041,M,Daniel de Vicio DK,BRI a,22-08-1995,FD LO 82009,160841,160829
23042,M,Daniel Nubis,PEB e,...,(RU)TARC 990311636-PD,143037,179695
23043,M,Daniel Petrie af Løvenborg DK,PER e,17-05-1991,FD RX 7312,182338,112961
23044,F,"Daniela Bay Maine Treasures, CZ",MCO n 09 22,...,(CZ)CSCH LO 276/4/MCO,166871,153929
23045,F,Daniela Sinklair,SBI b,18-05-2012,(DK)FD LO 210103,8470,160682
23046,M,Daniell Rubin Kaira,DSP n 03,21-07-2005,EWFF-00791.460,6456,188014
23047,F,Daniell von Ibba,PER fs 12,19-03-1993,FD LO 71500,110521,87550
23048,F,Daniella af Dante DK,PER a 33,15-04-1990,FD LO 60395,13311,135679
23049,F,Daniella Dia Chazan DK,SBI a,06-08-2004,FD LO 129144,8990,168013
23050,F,Danielle av Borgund(N),NFO g 09 23,...,(N)NRR LO 141116,,
23051,F,Danielle du Nord,PER e,...,1.DEKZV LO 011216,181562,127519
23052,F,Danielle v. Delensdorp,ABY o,...,1.DEKZV LO 129988,176020,11265
23053,F,Danielle van de Marcken,SIA b,...,NCT 2003-4457,21113,194002
23054,M,Danijel af Nadudvari DK,PER d,23-10-2002,FD LO 119920,7788,72845
23055,M,Danila Ashatu,SIB ns 22,...,EPK 56/89/SIB,,
23056,M,"Danila de Lal, DM",SIB d 09 23,...,(PL)SHKRP RX 0179,,
23057,M,Danillo Coquette,PER w 62,...,FD LO 34462,141218,133583
23058,M,Danilo af Fort Øst,PER b,04-03-1991,FD LO 62319,185495,157474
23059,M,Danilo af Perikles,PER d,24-08-1988,FD LO 52666,188054,17176
23060,M,Danilo av Ljusdal,NFO a,...,1.DEKZV 221771,149211,44819
23061,M,Danilo Sai-Savart,SBI a,18-05-2011,(DK)FD LO 204321,176446,11490
23062,M,Danilo v. Stepenitztal,BRI a,...,DRU 00R395,11151,130580
23063,M,Danilo v.d. Rasselbande,PER ns,...,1.DEKZV 071379,186226,19947
23064,M,Danilo von Sindri,BEN n 22,...,1.ITAVC BEN-LO-2405/2.01,190196,24234
23065,M,Danish Delight von Bernd-Striebeck,PER b 03,02-11-2002,FD LO 119493,130249,160145
23066,F,Danish Dynamite af Tamara,PER d 03,02-12-1993,FD LO 74449,162019,183031
23067,F,Danish Dynamite of Red Square DK,PER d 03,05-07-1997,FD RX 12258,100573,163407
23068,M,Danish Star von Gørtz DK,PER ns 11,03-01-1994,FD LO 74801,18572,134660
23069,M,D'Anjou's Dur-Rex,DRX ns 22,...,1.DEKZV LO 209847,182126,132352
23070,F,Danka Lev Jerevan DK,RUS,22-10-1999,FD LO 102360,132651,147337
23071,F,Dankwart's Amalie,BUR b,...,FD LO 35986,10511,184530
23072,M,Dankwart's Antie,BUR d,...,FD LO 35989,10511,184530
23073,M,Dann z Montenella,PER ny 11,...,CPKK 152/89/C,127523,150471
23074,M,Danne,BUR n,...,SVERAK LO 39071,,
23075,M,Danni af Skovmærke,BUR a,10-08-2002,FD LO 117291,13883,74305
23076,M,Dannie Necamé DK,PER ns 11,18-07-1993,FD LO 72796,154911,193206
23077,M,Dannny af Clipper,PER a,01-05-1994,FD LO 76073,163682,188753
23078,M,Danny af Classonsborg DK,PER n,21-05-1991,FD LO 63630,56317,161428
23079,M,Danny af Perikles,PER d 03,24-09-1994,FD LO 78194,190713,132953
23080,M,Danny Haley Coon DK,MCO ns 09 22,04-10-1991,FD LO 65391,130793,6473
23081,M,Danny Nanouk de Bouquetin,SBI a 21,...,SDRV 05010724,,
23082,M,Danny Silverstarlight,RUS,...,(D)DEKZV LO 306478,,
23083,F,Danny v. Reenas,PER fs,...,1.DEKZV LO 043255,7501,5347
23084,M,Danny v. Rhener Moor,SBI n,...,XX 1215,,
23085,M,Danny von Lærke DK,SBI n,29-06-1992,FD LO 68221,126139,7594
23086,M,Danny zur Räuberhöhle,BRI b 33,...,1.DEKZV 196131,119315,124579
23087,F,Dannyl Titania,SIA f,...,GCCF NS 306133,180062,131396
23088,F,Danpeg Synergy of Emenjay,PER ny 11,...,CFA 1173-727109 V0992,8020,11431
23089,F,Danpeg's Dolly's Daugther Ultamint,PER ns 11,15-01-1990,CFA 0133-611684 V0392,,
23090,F,Danpeg's Emma Rae of Dappelgrae,PER ns 11,03-06-1995,CFA 0133-1007496,121481,129457
23091,F,Dan-Queen Tifany af Dé Chawié DK,PER g 02 62,18-04-1997,FD LO 90953,43498,190070
23092,M,Dansarcats Koa Paka of Abizaq,ABY o,14-05-2000,CFA 0382-1315348 V0503,1722,165924
23093,M,Dansemads 93-81,SIA n,07-03-1993,FD LO 71294,187616,156641
23094,M,Dansemis 93-80,SIA n,07-03-1993,FD LO 71293,187616,156641
23095,M,Dansemus 93-79,SIA n,07-03-1993,FD LO 71292,187616,156641
23096,M,Dante 01-216,MCO as 22,07-11-2001,FD LO 113010,116340,154443
23097,M,Dante Allegonda,SRS non e 09,...,(NL)SRS 0703.00,,
23098,M,Dante Creme de Saint-Roy,BRI e,05-05-2009,(DK)FD LO 158427,178578,132695
23099,M,Dante Guanti Bianchi DK,SBI a,17-02-2005,FD LO 132720,41039,3144
23100,M,Dante of All Times DK,OCI ns 24,06-09-2003,FD LO 123382,144243,15600
23101,M,Dante of CG's happy Cat DK,BUR b,25-04-2000,FD LO 103586,36644,78883
23102,M,Dante Polianma DK,PER n 21 33,06-05-1991,FD LO 62851,17617,126407
23103,M,"Dante Rosa Glauca, CZ",ABY o,...,CSCH LO 7/98/ABY,175836,4778
23104,F,Dan-Thai's Haute Couture,SIA n,18-06-1990,FD LO 60259,58884,117823
23105,M,Dan-Thai's Hercule Poirot,SIA n,18-06-1990,FD LO 60258,58884,117823
23106,M,Dan-Thai's Ichneumon,OSH b,01-07-1991,FD LO 64052,18668,180407
23107,M,Dan-Thai's Ieyasu,SIA b,01-07-1991,FD LO 64050,18668,180407
23108,M,Dan-Thai's Ishido,OSH b,01-07-1991,FD LO 64051,18668,180407
23109,M,Dan-Thai's Jeremy,SIA n,24-08-1991,FD LO 64485,150036,117823
23110,F,Dan-Thai's Jezebel,SIA n 21,24-08-1991,FD LO 64488,150036,117823
23111,F,Dan-Thai's Joanna,SIA n,24-08-1991,FD LO 64487,150036,117823
23112,M,Dan-Thai's Joshua,SIA n 21,24-08-1991,FD LO 64486,150036,117823
23113,F,Dan-Thai's Kikikiri,SIA n,06-09-1991,FD LO 64483,150036,124969
23114,F,Dan-Thai's Kirimon,SIA n,06-09-1991,FD LO 64484,150036,124969
23115,M,Dan-Thai's Little Big Man,SIA n,21-05-1992,FD LO 67357,150036,117823
23116,F,Dan-Thai's Living Doll,SIA n 21,21-05-1992,FD LO 67360,150036,117823
23117,M,Dan-Thai's Lucifer,SIA n,21-05-1992,FD LO 67358,150036,117823
23118,F,Dan-Thai's Lucylocket,SIA n,21-05-1992,FD LO 67359,150036,117823
23119,F,Dan-Thai's Muchloved Maroony,OSH b,03-10-1992,FD LO 69416,150036,180407
23120,M,Dan-Thai's Narkissos,SIA a,24-02-1993,FD LO 70997,2338,175420
23121,M,Dan-Thai's Negus Negesti,SIA n,24-02-1993,FD LO 70996,2338,175420
23122,M,Dan-Thai's Noble Charmer,SIA a,24-02-1993,FD LO 70998,2338,175420
23123,F,Dan-Thai's Odette,SIA n,26-08-1993,FD LO 73130,150036,175420
23124,M,Dan-Thai's Osmanthus,SIA n,26-08-1993,FD LO 73128,150036,175420
23125,M,Dan-Thai's Ourisia,SIA n,26-08-1993,FD LO 73129,150036,175420
23126,F,Dan-Thai's Percival,SIA n 21,07-05-1994,FD LO 76826,177005,175420
23127,F,Dan-Thai's Pipistrella,SIA n,07-05-1994,FD LO 76825,177005,175420
23128,F,Dan-Thai's Poppy,SIA n 21,07-05-1994,FD LO 76827,177005,175420
23129,F,Dan-Thai's QT Cat,SIA a,04-09-1995,FD LO 82856,79715,175420
23130,M,Dan-Thai's Quickstep,SIA n,04-09-1995,FD LO 82855,79715,175420
23131,M,Dan-Thai's Rama,SIA n,10-01-1996,FD LO 84035,150036,175420
23132,F,Dan-Thai's Ratima,SIA n,10-01-1996,FD LO 84037,150036,175420
23133,M,Dan-Thai's Razzle Dazzle,SIA n,10-01-1996,FD LO 84034,150036,175420
23134,M,Dan-Thai's Rosco,SIA n,10-01-1996,FD LO 84036,150036,175420
23135,F,Dan-Thai's Sealwithakiss,SIA n,11-09-1996,FD LO 87869,175971,113927
23136,F,Dan-Thai's Seashell,SIA f,11-09-1996,FD LO 87871,175971,113927
23137,F,Dan-Thai's Silkpaws,SIA n,11-09-1996,FD LO 87870,175971,113927
23138,M,Dan-Thai's Starlightexpress,SIA n 21,11-09-1996,FD LO 87868,175971,113927
23139,F,Dan-Thai's Sugarplumfairy,OSH f 24,11-09-1996,FD LO 87872,175971,113927
23140,M,Dan-Thai's Teriyaki,OSH b 24,04-10-1997,FD LO 92206,23107,182223
23141,F,Dan-Thai's Tiger Lily,OSH b 23,04-10-1997,FD LO 92208,23107,182223
23142,M,Dan-Thai's Tokugawa,OSH b 24,04-10-1997,FD LO 92205,23107,182223
23143,F,Dan-Thai's Truly Sinful,SIA b 21,04-10-1997,FD LO 92207,23107,182223
23144,M,Dan-Thai's Ugly Duckling,SIA n 21,01-11-1997,FD LO 93036,188332,113927
23145,F,Dan-Thai's Underthebluesky,SIA c,01-11-1997,FD LO 93034,188332,113927
23146,F,Dan-Thai's Upperclassharlot,SIA c 21,01-11-1997,FD LO 93033,188332,113927
23147,M,Dan-Thai's Uptodate,SIA b 21,01-11-1997,FD LO 93035,188332,113927
23148,F,Dan-Thai's Uptowngirl,SIA h 21,01-11-1997,FD LO 93032,188332,113927
23149,M,Dan-Thai's Visiblyred,SIA d 21,21-07-1998,FD LO 96216,23142,113927
23150,M,Dan-Thai's Xotico,SIA n,24-05-2000,FD LO 104936,150036,23146
23151,M,Dan-Thai's Xplorer,SIA b 21,24-05-2000,FD LO 104937,150036,23146
23152,F,Dan-Thai's Ylang-Ylang,SIA n,30-09-2001,FD LO 115646,150036,23146
23153,M,Danton Du Nil of Belenus,MAU ns 24,01-08-1996,CFA 0842-1451020 V0903,134930,189180
23154,F,Dantre's China Rose of Eecatl,ABY n,19-09-1986,CFA 0381-371491 V1088,,
23155,M,Dantre's Dance Fever,ABY n,27-10-1987,CFA 0380-444236 V0589,,
