ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
2867,F,Aisa af Hajeka,BRI a,09-07-1994,FD LO 77505,51470,11876
2868,F,Aisa van de Schooiertjes,MAU ns 24,...,NKFV RVT 68.499,193523,121740
2869,F,Aischa af Xique DK,SIA b,30-05-1990,FD RX 6763,158703,8050
2870,F,Aischa de Saint Glinglin,TUA fs 09 22,...,CFA 1891-843969,185660,119103
2871,F,"Aischa Johnny, CZ",BRI a,...,(CZ)CSCH LO 803/6/BRI,,
2872,F,Aischa v. Albisa,ABY n,...,1.DEKZV 141471,193208,183856
2873,F,Aischa v. Mokesu,OSH h,...,XX 378,,
2874,F,Aischa v. Perelin,SIA b,...,XX 1040,,
2875,F,Aischa v.d. Sannoschka,SIB ds 23,...,(DE)FELINA 09086729,,
2876,F,Aischa von Barkentin DK,PER f 33,20-02-1995,FD LO 79698,16285,138851
2877,F,Aischa von Jotunheimen,NFO a 23,...,1.DEKZV 090532,157418,179080
2878,F,Aisha 03-078,SBI n,07-08-2003,FD LO 123144,72024,48814
2879,F,Aisha à Blue Treasure DK,RAG f 21,31-03-2005,FD RX 133502,146958,135796
2880,F,Aisha of Athabaske,MCO ns 22,...,IMCCC 3MCO20792-7717,,
2881,F,Aisha v. Torbogen,BRI b 33,30-03-1995,FD RX 10595,23086,166711
2882,F,Aisha-Dizzy of Cherryland-Dreams,MCO f 09,09-03-2003,FD LO 171302,18941,130484
2883,F,Aislinn v. Alemannenweg,SOM n,...,1.DEKZV LO 142383,11157,150655
2884,F,Aissa v. Matja Mou,SBI a,...,1.DEKZV RX 235344,179076,159367
2885,F,Aisy 03-051,NFO n 09,12-05-2003,FD LO 122297,99255,69778
2886,F,Aita Pea Pea El Kahena,EXO a,...,LOS 85-4892,187595,188163
2887,F,Aitti á Schacht DK,PER a 33,31-10-1991,FD LO 65617,5474,36192
2888,F,Aitti af Gundahl DK,PER f 03,07-05-1995,FD RX 10486,118102,10087
2889,F,Aivira 98-91,NFO d 09 22,25-06-1998,FD LO 95760,175797,109580
2890,F,Aiyla á Schacht DK,PER a 33,31-10-1991,FD LO 65615,5474,36192
2891,F,Aiza Yaban Kedisi,TUV d 62,...,IKU RIEX 1000322,,
2892,M,AJ - Bustamil,BUR n,...,FE.L02.BUR.007.2,14654,166519
2893,F,Aja 04-11,BUR c,28-03-2004,FD LO 126929,2920,85232
2894,F,Aja 07-15,NFO d 09 23,19-03-2007,FD LO 146900,65626,109010
2895,F,Aja af Dyrholmen,OSH n,15-04-1984,FD LO 37051,22847,8259
2896,M,Aja Dobbo af Chestnut Fire DK,ABY n,31-08-1990,FD LO 60869,29227,121586
2897,F,Aja Sus af Thy,BUR n,26-03-1992,FD LO 66710,139899,12474
2898,M,A'Jack of all trades the Frizzled Frolic,XSH n,...,WCF SCC 97-0975R,192927,164213
2899,M,AjaDobbo 91-16,SIA n,02-11-1990,FD LO 61698,20934,132445
2900,M,Ajadobbo 92-55,MCO as,04-04-1992,FD LO 67106,63934,110775
2901,M,Ajahanda's Atilla Timothy of Amenop,SPH n 09,18-06-1985,TICA 02T 061885 008,163697,2902
2902,F,Ajahanda's Giloesjipa,SPH n 09,...,SNVK 84-07-32KA,163697,130122
2903,F,Ajaj Cormath DK,NFO fs 09,10-11-2009,(DK)FD LO 178216,129028,39953
2904,F,Ajana vom Hixterwald,BRI e,...,KVL 01-003098/2005-w,180508,2674
2905,F,Ajana von El Farisha,PER ny 11,20-09-2002,LOAFS 1941222,20039,
2906,F,Ajani v. Linasdiek,SOM n,...,1.DEKZV 221958,,
2907,M,Ajari of Maichrest DK,SOK n 22,01-11-1998,FD LO 98225,56032,164871
2908,M,Ajatarah Niles,MAU ns 24,06-06-2007,CFA 0842-1615629,174879,120124
2909,M,Ajax Dos Gatos Encantados,SBI b,...,SPC 00-12007,,
2910,M,Ajax E'La Mia Vita,SPH n,...,DRPFC 0231/04-SPH,7638,156995
2911,M,Ajax Felis Audax DK,NFO n 09,10-04-1999,FD LO 99900,120197,169026
2912,M,Ajax Nefertari*PL,RAG a 04,14-03-2012,(DK)FD LO 212786,121555,22412
2913,M,Ajax v. Doengesberg,OSH b,...,1.DEKZV 000150,,
2914,M,Ajax Valenic,SIB as 22,27-04-2006,FD LO 143266,5953,187974
2915,F,Ajcha from the Power Mountains,MCO n 09 23,...,KVL 01-091-0705-0,178952,184113
2916,F,Ajmal Batida de Coca,BUR j,...,1.DEKZV LO 265566,141957,2931
2917,F,Ajmal Carolina-Matilda,BUR n,...,FD LO 31944,19584,160725
2918,M,Ajmal Charles-Edward,BUR b,...,1.DEKZV LO 056833,19584,160725
2919,M,Ajmal Crispin,BUR b,...,1.DEKZV LO 278438,2925,149121
2920,M,Ajmal Didgeridoo,BUR c,31-01-2002,FD LO 116876,2919,2916
2921,M,Ajmal Florian,BUR b,...,FD LO 35589,2918,160725
2922,M,Ajmal Gargantua,BUR n,...,1.DEKZV 180988,138069,6651
2923,F,Ajmal Hazel,BUR f,...,1.DEKZV 186327,131555,2926
2924,F,Ajmal Josefa,BUR f,...,1.DEKZV 192794,138069,6651
2925,M,Ajmal Ketchup,BUR d,...,1.DEKZV 199309,2922,2923
2926,F,Ajmal Matilda,BUR b,...,1.DEKZV 110051,,
2927,F,Ajmal Perdita,BUR f,05-05-1995,FD LO 82569,124826,2924
2928,M,Ajmal Pippin,BUR e,...,1.DEKZV 215310,124826,2924
2929,F,Ajmal Quetzal,BUR f,...,1.DEKZV 215319,2922,2923
2930,M,Ajmal Solomon,BUR n,...,1.DEKZV 127222,2918,6651
2931,F,Ajmal Ursa-Minor,BUR f,...,1.DEKZV 236797,156810,2929
2932,F,Ajmal Ysolde,BUR f,...,1.DEKZV 162128,138069,6651
2933,F,A'Joy Dølby's Silva DK,NFO g 09,25-05-2000,FD LO 104927,99908,109585
2934,F,Ajoy's California Girl of Southcal,PER f 03,...,CFA 0149-824006 V0294,,
2935,M,Ajs,TUA w 62,...,OPKK 141/93/A,142896,179109
2936,F,Akacie 99-37,OSH n,10-03-1999,FD LO 99094,57741,143168
2937,F,Akacie de la Rose DK,NFO n 09 23,01-06-1991,FD LO 62789,103014,1310
2938,M,Akahim af Fredenslund,ABY n,03-10-1995,FD LO 82999,178265,140092
2939,M,Akaoni af Fredenslund,ABY n,03-10-1995,FD LO 83000,178265,140092
2940,F,Akaroa's Asta,NFO ns 09,...,KKN SL 659-98,1357,159598
2941,F,Akaroa's Bitte Litte,NFO f 23,...,SVERAK LO 154299,,
2942,F,Akaroa's Ciabata,NFO f 09,13-07-1999,FD LO 139386,171118,177447
2943,M,Akasah's Ras Banzai,ABY n,...,SVERAK LO 45619,16910,
2944,F,Akasha af Ly DK,PER n 33,20-07-1993,FD LO 72679,9502,151217
2945,F,Akasha av Sonnavind,NFO gs 09 23,...,(D)NKV NFO 03048414,142811,20474
2946,F,Akasha Hot Thi-Ba,ABY o,...,FFF LO 31617,179531,174066
2947,M,Akatsakat Spartacus,RAG n,...,TICA SBT 082097 037,22988,117939
2948,F,Akatsakat Tiara of Dollhouse,RAG a 04,...,TICA SBT 101398 027,2947,117950
2949,M,Akavaidasana af Watamu DK,SOK n 22,02-06-1987,FD RX REG 1158,154825,150851
2950,M,Akbar de Saint Glinglin,TUA n,...,NCT 972113,174242,130170
2951,M,Akbar van Sheba's Adiba,ABY n,...,NKS K 51-991,164992,165313
2952,F,Akdamar Adini Bayan,TUV d 62,...,GCCF CSSR 342236,2958,2968
2953,M,Akdamar Al Emiral,TUV d 62,...,GCCF CSREF 086767,136974,136975
2954,M,Akdamar Aslan Yurek,TUV d 62,...,GCCF CS 069472,,
2955,M,Akdamar Binbasi,TUV d 62,18-09-1989,FD LO 58248,136974,2960
2956,M,Akdamar Dalbasti,TUV d 62,13-12-2000,FD LO 126472,2962,2952
2957,F,Akdamar Ischka,TUV d 62,...,GCCF CSSR 077435,18372,2960
2958,M,Akdamar Kugu,TUV d 62,...,GCCF CSSR 049651,18372,2963
2959,F,Akdamar Mandalina,TUV d 62,...,GCCF CSSR 244437,,
2960,F,Akdamar Mavi Yabani,TUV d 62,...,GCCF CSSR 049652,18372,2963
2961,F,Akdamar Moulin Rouge,TUV d 62,18-08-2003,FD LO 124881,2962,193093
2962,M,Akdamar Ogul Denkugu,TUV d 62,...,GCCF CSSR 323421,2958,2965
2963,F,Akdamar Sarki Sassaa,TUV d 62,...,GCCF CSREF 026556,118904,136975
2964,F,Akdamar Sarkibayan,TUV d 62,...,GCCF CSREF 026557,118904,136975
2965,F,Akdamar Talih Muska,TUV d 62,...,GCCF CSSR 131958,166001,2969
2966,F,Akdamar Yash,TUV d 62,13-12-2000,FD LO 126473,2962,2952
2967,M,Akdamar Yasinda,TUV d 62,14-12-2003,FD LO 126996,2962,124750
2968,F,Akdamar Yauru Agnak,TUV d 62,...,GCCF CSSR 307924,2811,139034
2969,F,Akdamar Zarif,TUV e 62,...,GCCF CSREF 086769,136974,136975
2970,F,Akela 98-50,SBI g,08-05-1998,FD RX 94659,,106605
2971,M,Akela Idol Cat DK,MCO ns 09,15-05-1998,FD LO 95010,93130,175995
2972,F,Akeleje 07-31A,SBI n,14-08-2007,FD LO 149012,94567,67632
2973,F,Akeleje af Stensgård,PER j 33,03-04-1989,FD LO 54483,182088,163438
2974,F,Akeleje of Grandi Flora DK,PER fs,12-10-1987,FD LO 49463,121662,22737
2975,F,Akeline Noiseless DK,PER b 33,17-08-1995,FD LO 82789,20427,38469
2976,M,Akeno Syberyjski Sen*PL,SIB n 09 24,...,(PL)FPL LO 31717,132639,135937
2977,F,Akerrs Adama of Guyus,BEN n 22,15-03-2006,TICA SBT 031506 058,2991,186456
2978,M,Akerrs Bear Cat,BEN n 24,02-09-1995,TICA SBT 090295 003,156761,131512
2979,F,Akerrs Blondie of Alirose,BEN n 24,20-11-1997,TICA SBT 112097 018,2983,10962
2980,F,Akerrs Checkers of Millwood,BEN n 24,28-10-1998,TICA SBT 102898 013,,
2981,F,Akerrs Checkers of Millwood,BEN n 24,...,Kat ID: 325799,,
2982,F,Akerrs Dehli Cat,BEN n 24,12-07-1994,TICA SBT 071294 021,10964,16481
2983,M,Akerrs Laser Light,BEN n 24,17-06-1995,TICA SBT 061795 007,2993,2999
2984,F,Akerrs Marley,BEN n 24,10-03-1997,TICA SBT 031097 023,2978,2989
2985,F,Akerrs Marquette,BEN n 22,02-05-1996,CCCA GC BEN102,2986,10962
2986,M,Akerrs Michaelangelo,BEN n 22,12-07-1993,TICA SBT 071293 014,2995,2999
2987,F,Akerrs Pickadilly,BEN n 24,21-07-1995,TICA SBT 072195 001,2997,150986
2988,M,Akerrs Promise,BEN n 24,19-04-1997,TICA SBT 041997 005,2978,2987
2989,F,Akerrs Queen of Hearts,BEN n 24,09-05-1993,TICA SBT 060993 003,,
2990,F,Akerrs Queen of Sheba,BEN n 24,09-12-1992,TICA SBT 120992 001,,
2991,M,Akerrs Quint Essential,BEN n 22,...,TICA SBT 020800 006,,
2992,M,Akerrs Rasta,BEN n 24,23-04-2002,TICA SBT 042302 017,151015,2984
2993,M,Akerrs Simmer On,BEN n 24,31-03-1993,TICA SBT 033193 001,10964,127418
2994,F,Akerrs Star Dust,BEN n 24,27-01-1994,TICA SBT 012794 001,,
2995,M,Akerrs Tejay Son Beam,BEN n 24,04-06-1992,Kat ID: 235001,127442,124472
2996,M,Akerrs Tejay Son Beam,BEN n 24,04-06-1992,Kat ID: 256955,,
2997,M,Akerrs Tejay Son Spot,BEN n 24,25-11-1992,TICA SBT 112592 001,127442,127418
2998,F,Akerrs Trupur,BEN n 24,14-05-1997,CCCA GC BEN101,2978,127377
2999,F,Akerrs Wild Thing,BEN n 24,06-04-1991,TICA SBT 040691 011,151077,137562
3000,M,Aketi of Juniper Grove,BUR n,...,(LV)CFCA LO 456,,
3001,M,Akha af Reventlow DK,ABY o,03-12-1999,FD LO 103083,150015,7727
3002,F,Akhetaten Diva D'Nai of Ruddicat,ABY n,...,CFA 0381-458403 V0788,,
3003,F,Akhetaten's Ain't She Hot,ABY n,...,CFA 0381-236517 V1086,,
3004,M,Akhetaten's Flash in the Pan,ABY o,...,CFA 0382-140371 V0284,1836,1832
3005,M,Akhetaten's Footloose of Aurata,ABY o,...,CFA 0382-259313 V0286,3004,164038
3006,F,Akhetaten's Greta Garbo,ABY o,...,CFA 0383-707290 V1292,,
3007,M,Akhetaten's Hannibal of Aruby,ABY n,...,CFA 0380-236516 V1285,3004,164023
3008,F,Akhetaten's P.S. I Love You,ABY n,...,CFA 0381-233990 V1285,10012,1832
3009,F,"Akhetaten's Queen of Sheba, DM",ABY o,...,NRR LO 4628,3004,164038
3010,F,Akhetaten's Sheba of Aruby,ABY o,...,CFA 0383-321431,3004,10020
3011,M,Akiba af Watamu DK,OCI b 24,01-04-1997,FD LO 89150,169591,122838
3012,M,Akido af Perikles,PER n,14-09-1991,FD LO 64318,179791,135196
3013,F,Akiki Mao Rai of Charmingcat,MCO ns 09,...,IMCCC 3MC120896-12710,18449,178109
3014,M,Akil 01-248,ABY p,17-12-2001,FD RX 114948,103779,4529
3015,M,Akili af Cederquist DK,SOK n 22,24-08-2003,FD RX 124127,118108,184851
3016,M,Akilleus 94-161,MCO ns,27-06-1994,FD LO 77841,93097,110922
3017,M,Akim Jachara,SBI a,...,FE.L81.HB.039.5,13276,160154
3018,M,Akim van de Snoezepoesjes,SBI a,...,XX 332,,
3019,M,Akim van Pomona,ABY n,...,FE.L80.AB.009.1,164986,166976
3020,M,Akima af Watamu DK,OCI b 24,25-03-2002,FD LO 114154,168353,174498
3021,M,Akina Bwana af Kildemose,SOK n 22,13-11-1995,FD LO 83038,136920,164871
3022,F,Akina Durrdana's,OSH o 03,...,(DE)DEKZV LO 340560,20842,147741
3023,M,Akino of Ankara Kedisi,TUA w 63,...,1.ITAVC TUA-U-1059,102896,
3024,F,Akino of Renaissance,KBS g 01,...,SFF-KBSex/00002/94,,
3025,M,Akio á Chardani DK,RAG a 04 21,26-08-2007,FD LO 149149,159317,192709
3026,F,Akira 10-56,BEN n 24,24-05-2010,(DK)FD LO 159203,146877,103513
3027,F,Akira vom Schuter,BRI b 21 33,...,WACC RVDE 01040594,,
3028,M,Akiro 09-25,NFO n 03 22,15-11-2008,FD LO 175095,43347,58939
3029,M,Akiro of Jambala,SBI a 21,...,Felina 09059887,161356,131370
3030,F,Akisha Miracle á Chardani DK,RAG a 03,15-04-2001,FD LO 109110,7195,164566
3031,F,Akita 00-68,MCO f 23,27-05-2000,FD LO 104440,92140,73610
3032,F,Akita 00-72,SBI a,04-05-2000,FD LO 104450,65969,132407
3033,F,Akita 94-158,SBI f,08-08-1994,FD LO 77721,131416,119972
3034,F,Akita 95-171,NFO n 09,05-08-1995,FD LO 82498,43883,44252
3035,F,Akita Canyon Coon DK,MCO ns 09 22,07-11-1990,FD LO 61458,128417,1677
3036,F,Akitas Athena,SBI n,...,FGK BIR 0146,168568,140493
3037,F,Akitas Mizz Lizzy,SBI n,25-02-2000,SVERAK LO 163706,3038,3036
3038,M,Akitas Road Runner,SBI b 21,22-10-1998,FGK 0319-99,189799,189780
3039,M,Akito av Scholz(N),SBI n,...,NRR LO 63218,167526,1371
3040,F,Akka van Tybaertshof,ABY ns,...,MU.L84.AB.018.1,193385,19132
3041,F,Akki af Rolandska DK,PER f 03,15-07-1996,FD RX 11510,55130,190811
3042,M,Aksel av Ullskurk(N),NFO n 23,...,SVERAK RX 81124,131892,159608
3043,F,Aksinja Fet Robinzon,KBS f 03,20-01-2005,(EST)EKL RX 3509,122733,
3044,F,Aksinja Van de Mille DK,SBI n,18-08-1992,FD LO 68871,21010,70764
3045,M,Aksum af Glæde,ABY n,...,FD LO 23894,193259,10469
3046,F,Akulina Mon Plaisir,DSP n,...,PKKD 52/98/DSX,,
3047,F,Akumaizer's Barafu Neko,JBT f,...,CFA 6647-152789 V0785,3051,3048
3048,F,Akumaizer's Hihana,JBT f,...,CFA 6647-083437 V1281,,
3049,F,Akumaizer's Kiku,JBT f,...,CFA 6647-000021 V112,,
3050,M,Akumaizer's Ofa Neko,JBT d 22,...,CFA 6640-152788 V0785,148979,3049
3051,M,Akumaizer's Shogun,JBT n 22,...,CFA 6644-083438 V0482,,
3052,M,Akuma-Tenchi's Always On My Mind,SIA b,...,BEC 2108871,157453,142753
3053,F,Akuti af Klit,PER gs,07-06-1990,FD LO 61152,6718,12146
3054,F,Akvarel Mif,DSP f,...,PFCA 03332/02/DSX,,
3055,F,Akvilla 95-162,NFO n 09 23,12-09-1995,FD LO 82578,159632,51605
3056,M,Akxel af Jurian DK,PER n 03,25-06-1997,FD LO 90665,185104,186382
3057,M,Al Amigo af Gundahl DK,PER d 03,07-05-1995,FD RX 10488,118102,10087
3058,F,Al Ayla,BRI c,...,FE.L01.BRI.061.5,122062,164053
3059,M,Al Capone 93-10,PER n,27-10-1992,FD RX 8480,45873,39659
3060,M,Al Capone af Dé Chawié DK,PER d,11-06-1998,FD LO 94887,135316,184214
3061,M,Al Capone af Kissimmee DK,PER c,03-12-1991,FD RX 7764,125756,138543
3062,M,Al Capone aus Abusir,ABY n,...,1.DEKZV LO 299940,175492,143922
3063,M,Al Capone of Bounty DK,SIA b,26-08-1994,FD LO 77629,180438,156641
3064,M,Al Capone of Chamberlain,MCO ds 22,...,BEC 2106432,159197,192248
3065,M,Al Capone of Pacilak,PER n 03,31-12-1990,FD LO 61628,161751,161761
3066,M,Al Capone of Sunshine Dream,MCO d 22,...,CATS 4820/99-25/198-m,21139,124558
3067,M,Al Capone von Petri DK,SBI n,07-05-2000,FD LO 104669,168349,109163
3068,M,Al Dente Felis Jubatus,NFO n 09 22,19-10-2007,FD LO 149197,433,143338
3069,F,Al Joy Geena of Caracatta,PER g,...,CFA 0151-236894 V1186,162591,3070
3070,F,Al Joy's Pandora,PER g,...,CFA 0151-091196 V1283,,
3071,M,"Al Tarik Rosa Glauca, CZ",TUA w 62,...,(CZ)CSCH LO 12/0/TUA,188192,129084
3072,F,Ala Bohemia Indigo*CZ,CHA,...,CSCH LO13/99/CHA,,
3073,M,Alabama von Kjeldgaard DK,EUR as 24,11-03-2001,FD LO 108478,52862,150022
3074,F,Alabama-Alma Ew-Dar*PL,PER f 03,...,PKR-13467/PER,159902,6239
3075,M,Alabaster von Al Baida*CH,DRX n 21 33,...,FFH LO 41092,,
3076,F,Alabout It's me Again,PER ny 11,...,CFA 1173-443770 V0689,134687,138498
3077,F,Alabout Krystal Lee of Chazlee,PER ny 11,06-09-1991,FD RX 10677,3078,3076
3078,M,Alabout Little Tommy Tucker,PER ny 11,...,CFA 1172-594315 V0891,3079,3080
3079,M,Alabout Rock 'N Roll Express,PER ny 11,...,CFA 1172-389129 V0388,134687,138498
3080,F,Alabout Sulky Sue,PER f 23,...,CFA 1145M-522243 V0789,3079,131229
3081,F,Aladar's Fanci Colors,PER f,...,CFA 0147-634513 V0891,,
3082,F,Aladar's First Light,PER e,...,CFA 0115-332823 V0787,,
3083,M,Aladar's In Hot Pursuit of Byeyawl,PER d,...,CFA 0140-474014 V0989,150563,3082
3084,M,Aladar's Starstruck,PER d,...,CFA 0110-489000,150563,13713
3085,F,Aladar's Sweet Memories,PER f 03,...,CFA 0149-877895,,
3086,F,Aladar's Tiger Lily,PER f,...,FE.L91.PE.USA.46,3084,3087
3087,F,"Aladar's Windflower, DM",PER f,...,CFA 0147-447456,143489,148755
3088,M,Aladdin 12-11,SBI b 21,20-03-2012,(DK)FD LO 209036,115847,38869
3089,M,Aladdin 12-30,SBI a,30-08-2012,(DK)FD LO 211430,76905,39623
3090,M,Aladdin 95-38,BUR c,24-02-1995,FD LO 79551,12542,5525
3091,M,Aladdin af Fort Øst,PER a,13-05-1994,FD LO 76257,7161,134467
3092,M,Aladdin af Khartoum,ABY n,11-03-1992,FD LO 66388,63830,177509
3093,M,Aladdin of Atte Ros,MCO a 09 21,...,CSCH LO 5/2/MCO,142065,14318
3094,M,Aladdin Ramses DK,SIA a,06-04-1991,FD LO 62747,139019,101509
3095,M,Aladdin von Birkvel DK,NFO n 23,27-06-1995,FD LO 81260,44333,56251
3096,M,Aladdin von Tasi's DK,SBI e,26-04-2001,FD LO 108881,3632,28789
3097,M,Aladin 95-73,NFO as 09,08-05-1995,FD LO 80290,54456,163376
3098,M,Aladin 98-47,SBI e,08-05-1998,FD RX 94656,,106605
3099,M,Aladin de la Belle Image,SBI n,...,FFH LO 24331,160883,161174
3100,M,Aladin de l'Onde Bleue,CHA,...,LOOF 2005.11836,189920,161214
3101,M,Aladin of Covered Mountain,MCO ns,...,KVL 96-096-1068-9,,
3102,M,Aladin of Webi Schabelle,SOM n,...,DRV 027060-LH,16508,174848
3103,M,Aladin of Wuppervalley Heartbreaker,MCO ns 22,...,1.ITAVC MCO-Z-97.0268,4191,11342
3104,M,Aladin Thaie Bamboo,SBI a 21,19-05-2005,FD LO 134348,8027,8473
3105,M,Aladin v. Platis,OSH n,...,1.DEKZV 000421,8091,8093
3106,M,Aladin von Gørtz DK,PER ns 12,19-04-2001,FD LO 108969,129242,162509
3107,M,Aladin von Samland,TUA w 62,...,1.DEKZV RX 165360,11168,18249
3108,F,Alainn A Morguenna,TUV d 63,...,(FI)SRK LO 64536,,
3109,M,Alamamoosook,MCO n 09 23,...,(S)SVERAK LO 196332,,
3110,M,Alamba 06-80,BUR a,14-11-2006,FD LO 144373,117876,38171
3111,F,Alameacat Besse Melli,BRI b 33,...,Missing Info (081),,
3112,M,Alamoosook,MCO n 09 23,01-01-2004,(N)NRR LO 138084,25,167413
3113,M,Alan Magical Charm*UA,SPH d 01 62,...,Missing Info (153),,
3114,M,Alana af Fredenslund,ABY o,24-07-1993,FD LO 72567,3092,118786
3115,F,Alana vom Neandertal,BRI e,...,GDK 1221597-2,146697,133611
3116,F,Alana von Buddenbrook,MCO f 09 22,...,BPK I 175,133424,119368
3117,F,Alancha af Stensgård,PER n 33,...,FD LO 35079,136403,
3118,M,Alandor's Avante Garde,PER n 33,...,CFA 0172-002597 V106,134277,3120
3119,F,Alandor's Brocade,PER f 33,...,CFA 0193-001514 V108,3118,3121
3120,F,Alandor's Faline,PER f 33,...,CFA 0193-000546 V105,,
3121,F,Alandor's Fieona,PER e,...,CFA 0195-000954 V108,7004,3120
3122,F,Alandor's Hybiscus,PER d 33,...,CFA 0179-000359 V107,,
3123,F,Alanis Break My Heart DK,PER d 03,10-05-1999,FD LO 100355,60965,133296
3124,M,Alanjan Arabis,ABY as,...,GCCF EX 154899,,
3125,F,Alanjan Bryony,ABY ns,...,GCCF CSEXP 000926,9568,2260
3126,M,Alanjan Mercury,BML bs 11,...,GCCF CSSR 441355,,
3127,F,Alanna Heops,OSH ns 24,...,BB LO 50303/06/ORI,130595,191004
3128,M,Alant of Gøgsig DK,BUR n,26-12-1997,FD LO 93175,3444,74318
3129,F,Alantris Molly Mumbles,TUV d 63,...,GCCF CSEXP 218183,175633,18673
3130,F,Alantris Parisa,TUV d 62,...,GCCF CSSR 251115,18320,3129
3131,M,Alapoes Glacier Bay,BUR a,...,XX 929,,
3132,M,Alapoes' Plati-Num-Num,BUR c,...,CFA 1406-240383,3131,187165
3133,M,Alaska 02-051,MCO ns 22,06-03-2002,FD LO 115883,96467,79810
3134,F,Alaska vom Grutholz,XSH n 09 22,...,IRCC 011173 Bd. IV,,
3135,M,Alasmar Drusus of Sanlino,SIA n,...,CFA 0272-029325 V110,,
3136,M,A-Laung-Paya's Aran II,MCO ds 09 22,...,MU.L97.MCO.019.1,17598,183640
3137,F,Alazhar Amethyst,ABY a,25-05-1981,TICA SBT 052581 009,155675,187403
3138,M,Alazhar Attari of Mandu,ABY p,...,CFA 0386-302355 V0286,,
3139,M,Alazhar Pascal of Tangens,ABY p,10-09-1982,TICA SBT 091082 005,155675,3137
3140,F,Alba 06-094,SBI b 21,09-12-2006,FD LO 145091,38850,73783
3141,F,Alba 09-19,SIA n,12-11-2008,FD LO 156398,170084,67526
3142,F,Alba 13-31,NFO f,07-07-2013,(DK)FD LO 215101,97142,116974
3143,F,Alba af Campbells DK,PER n,28-05-1992,FD LO 67857,13174,161745
3144,F,Alba Guanti Bianchi DK,SBI g,07-08-2003,FD LO 123376,40505,137081
3145,M,"Alba Regia Elek, JW",BUR e,...,(AT)KKÖ 9908LO,14210,3150
3146,F,Alba Regia Onyx,BUR b,...,1.DEKZV LO 285078,168617,31714
3147,F,"Alba Regia Opium, DSM",BUR j,...,ÖVEK LO 0212342,168617,31714
3148,F,Alba Regia Perpetua,DRX ns 24,...,NRR LO 135894,161306,156779
3149,M,Alba Regia Romulus,DRX n 24,21-07-2002,NRR LO 135306,161306,177353
3150,F,Alba Regia Unique,BUR d,...,(HU)FH LO 00083,175101,3147
3151,F,Alba Regia Yes!,BUR d,...,(HU)FH LO 00082,14215,3150
3152,M,Alban 00-187,SBI b 21,13-11-2000,FD LO 107146,141317,138046
3153,M,Alban 06-77,BUR n,14-11-2006,FD LO 144370,117876,38171
3154,M,Albany Creme Baron,BRI e,...,XX 958,,
3155,M,Albarez af Ly DK,PER a 03 22,08-08-1996,FD RX 11501,4224,17409
3156,M,Albatros aus Abusir,ABY n,30-04-2006,(DK)FD LO 200971,162856,3249
3157,M,Alben Vermehr DK,PER ns 12,28-07-2002,FD RX 117409,118119,63379
3158,M,Alberlee Nimitz,MCO ns 22,...,CFA 1736-1179771,147178,3161
3159,F,Alberlee Pride of Hurklecat,MCO ns 09 22,03-12-1996,GCCF CS 386062,147178,3161
3160,M,Alberlee Prince Albert In A Coon,MCO ns 09 22,...,CFA 1792-1094313,,
3161,F,Alberlee Silversmith,MCO ns 23,...,CFA 1737M-1025893,,
3162,M,Albert 00-131,SBI n,14-08-2000,FD LO 105868,3632,54710
3163,M,Albert 10-54,BEN n 22,24-05-2010,(DK)FD LO 159201,146877,103513
3164,M,Albert 11-19,SBI n 21,12-05-2011,(DK)FD LO 203840,124435,94605
3165,M,Albert 96-66,MCO n,23-06-1996,FD LO 85635,110854,105581
3166,M,Albert 98-4,BML ns 11,10-01-1998,FD RX 12569,184637,184815
3167,M,Albert af Jurian DK,PER n 02 62,19-12-2000,FD LO 107366,87079,18009
3168,M,Albert af Jurian DK,PER e 03,24-05-2010,(DK)FD LO 159115,19220,181405
3169,M,Albert af Læsø,BRI ns 11,14-02-2005,FD LO 132388,166291,45817
3170,M,Albert af Mellemgaard,SIA a,30-04-1991,FD LO 63365,174434,174465
3171,M,Albert af Reedtz,PER d,01-11-1991,FD LO 65701,10181,155314
3172,M,Albert Baloo Cormath DK,NFO ns 09 22,21-09-2005,FD LO 137425,129028,186625
3173,M,Albert By Fate DK,EXO as 22 62,31-05-2008,FD LO 154939,6090,60597
3174,M,Albert of Tiree DK,BRI c 33,17-01-1999,FD LO 98410,13691,142466
3175,M,Albert Silvi-Cola*PL,MCO n 09 22,...,(PL)SHKRP LO 14578,,
3176,M,Albert von Fuglelund DK,SBI n 21,01-06-1995,FD LO 81496,72024,163998
3177,M,Albert von Seidelin,BUR b,14-07-2000,FD LO 109727,180763,5686
3178,F,Alberta,PER f 23,...,(LV)CFCA RX 130,144446,3593
3179,F,Alberta 94-155,PER gs,14-08-1994,FD LO 78073,55412,55436
3180,F,Alberta af Jurian DK,PER f,19-12-2000,FD LO 107370,87079,18009
3181,F,Alberta af Præstegården,PER d 33,21-04-1996,FD LO 85216,6089,193937
3182,F,Alberte 06-35,BRI a,09-05-2006,FD LO 140974,24445,53627
3183,F,Alberte 08-03,BUR c,26-09-2007,FD LO 153213,192312,155594
3184,F,Alberte 08-87,NFO f,14-07-2008,FD LO 173302,48717,74342
3185,F,Alberte 10-12,BRI n,11-10-2009,(DK)FD LO 158119,173569,76321
