ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
613,F,(N)Honey Hill's You can't macht it Naomi,MCO n 22,...,CSCH LO 138/4/MCO,130998,557
614,F,(N)Honey Hill's You can't match it Naomi,MCO n 22,...,(CZ)CSCH LO 138/4/MCO,,
615,M,(N)Honeyheart's Commander in Chief,SBI b,05-04-2006,FD LO 142644,172222,629
616,M,"(N)Honeyheart's Twisted Logic, JW",SBI a,...,(N)NRR LO 142412,172223,629
617,F,(N)Hotcat's Amy,BRI a,...,NRR RX 108572,,
618,F,(N)Hotcat's Daniella,BRI a,...,SVERAK RX 149152,161806,617
619,M,(N)Hotpoint's Caesar,SBI n,...,(N)NRR LO 147778,16222,666
620,M,(N)Hotpoint's Irresistible,SBI n,...,(N)NRR LO 152827,619,143264
621,F,(N)Howlid's Albertine,NFO n 09,...,(N)NRR LO 61730,,187718
622,M,(N)Howlid's Bastian,NFO d 09 23,...,(N)NRR RX 55448,,
623,M,(N)Howlid's Hebbe Lille,NFO a 09 23,27-03-1996,(S)SVERAK RX 144875,622,187718
624,M,(N)Huldrekatten's Harek,NFO n 22,...,1.DEKZV 143773,159628,3368
625,M,(N)Huldrekatten's Lucas,NFO ns 23,...,(N)NRR RX 114034,,
626,F,(N)Huldrekatten's Pinocci,NFO f 09 23,...,(N)NRR RX 54525,159615,3368
627,M,(N)Huldrekatten's Satyr,NFO d,...,(S)SVERAK RX 84771,4792,186543
628,M,(N)Huldrekatten's Sisu,NFO n 09,...,(S)SVERAK RX 85082,4792,186543
629,F,(N)Iboya's Amazing Daniella,SBI n,...,(N)NRR LO 137234,175679,169048
630,M,(N)Iboya's Great Osiris,SBI n,...,(N)NRR LO 137235,175679,169048
631,F,(N)Ichor's Jasminka,SIA f 21,28-04-2000,NRR LO 127622,173102,1122
632,M,(N)Ihda's Prodigny,SIA b,...,ÖVEK LO 9810688,,
633,F,(N)In Utero's Alluring Astarte,SBI a,16-06-2005,FD LO 138319,630,304
634,F,(N)Innocent Rose's Betty Boop,MCO a 02 21,07-04-2006,(N)NRR LO 144828,3112,173040
635,F,(N)Ishavsbyen's Abelone,SBI a,...,NRR LO 62996,1365,44
636,F,(N)Ishavsbyen's I Anixi,SBI n 21,11-04-1998,NRR LO 122071,183161,44
637,F,(N)Ishavsrosen's Julie,SBI a,...,NRR LO 61649,,
638,M,(N)Isrenna's Buster,NFO d 09 23,09-08-2000,FD LO 108183,990,160937
639,M,(N)Izapearl's Cherokee,SBI a,...,(N)NRR LO 152515,169702,170901
640,M,(N)Jacko's Brown Lord Baileys,BUR n,...,SVERAK LO 124661,,
641,M,(N)Jaktvika's De Lillo,NFO ns 09,18-07-1995,(N)NRR LO 114120,161156,643
642,F,(N)Jaktvika's Medea,NFO n,...,NRR LO 61304,,
643,F,(N)Jaktvika's Mirabella,NFO n 09,...,NRR RX 55812,171418,642
644,M,(N)Jaktvika's Taurus,NFO n 09 23,13-04-1992,FD RX 8898,159633,181258
645,F,(N)Janita's Cheyenne,PER a 03 23,31-12-2000,FD LO 112920,187957,13818
646,F,(N)Jatoba's Azima,NFO n 23,25-06-2006,(N)NRR LO 145610,761,431
647,M,(N)Jatoba's Cicero,NFO n 09 22,03-07-2008,(S)SVERAK LO 249554,103352,646
648,F,(N)Jeljeny's Blue Point Lady Rose,XSH a 33,29-09-1996,FD RX 11778,168629,6441
649,F,(N)Jona's Da-Lin,KOR,...,NRR LO 100809,134417,650
650,F,(N)Jona's Jai Lin,KOR,...,NRR LO 4945,140206,161583
651,M,(N)Josimo Albert Aldri Mett,NFO ds 03 22,21-06-2006,(N)NRR LO 145588,172278,1342
652,F,(N)Josimo Fanny Lykke Li,NFO f 03,26-09-2010,(DK)FD LO 201999,1343,167614
653,M,(N)Julie's Albert Åberg,NFO a 09 22,...,SVERAK RX 56144,185590,127153
654,F,(N)Jungle Spirit Nella Fantasia,BEN n 22 32,28-09-2007,(N)NRR LO 150206,127266,663
655,F,(N)Juvel's Alva,NFO f,...,NRR LO 139897,993,121697
656,M,(N)Karete's Adrian,SBI a 21,...,NRR LO 62231,220,119695
657,F,(N)Kariholas Assita,BUR b,...,NRR LO 6098,,
658,F,(N)Kariholas Benita,BUR n,...,NRR LO 6462,,
659,F,(N)Kariholas Helia,BUR n,...,NRR LO 7119,162720,1379
660,M,(N)Kariholas Kompis,BUR n,...,NRR LO 115735,162720,659
661,F,(N)Kariholas Nanutsjka,BUR n,...,NRR LO 117624,169072,659
662,F,(N)Karna av Moltemyr,NFO ns 23,...,NRR LO 133007,924,165193
663,F,(N)Kashanti Tinkerbell,BEN n 22 32,18-07-2006,(N)NRR LO 146349,170701,136612
664,M,(N)Kattehula's Ozzie,BUR c,05-02-2010,(SE)SVERAK LO 266060,124000,124003
665,F,(N)Khanikatts Fely,SBI b,...,(N)NRR LO 130846,,
666,F,(N)Khanikatts Katt-ti-tri,SBI b,...,(N)NRR LO 134928,171285,172494
667,M,(N)Kiachero Inteus,SOM n,...,(NO)NRR LO 139736,178993,19415
668,M,(N)Kiachero Raman Choovio,SOM n,...,(NO)NRR LO 144742,667,187835
669,M,(N)Kimburu Kwa Ajili Ya Wenzi,SOK n 22,16-09-2004,FD RX 136056,6255,6254
670,F,(N)Kitiara Aida,MCO a 03,23-12-2005,FD LO 140272,170658,134
671,M,(N)Kjeiro's Karel Khazmal,OSH a 24,...,NRR RX 124901,,
672,F,(N)Klungemyr Trude,NFO ns 09 23,...,NRR RX 52084,182981,144509
673,M,(N)Kojani's Buffalo Junior,MCO es 23,...,(N)NRR LO 131391,,
674,M,(N)Kojani's Numero Uno,MCO ns 22,16-05-2001,(N)NRR LO 131392,543,170734
675,M,(N)Korsvik's Alfonso,PER d,09-06-2000,(S)SVERAK LO 166544,677,683
676,F,"(N)Korsvik's Ambush, JW",PER n,10-09-2003,FD LO 126126,180971,692
677,M,(N)Korsvik's Davidoff,PER d,...,NRR LO 122523,141058,40685
678,F,(N)Korsvik's Hi-Di-Ho,PER f,12-02-1999,NRR LO 124387,141058,687
679,M,(N)Korsvik's Hit And Run,PER d,18-03-2003,FD LO 121542,180971,685
680,M,(N)Korsvik's Keep On Loving Me,PER d,03-05-1996,NRR LO 116787,130323,124795
681,F,(N)Korsvik's Love Talk,PER e 02 62,...,SVERAK LO 184994,129842,43469
682,M,(N)Korsvik's Nothing To Declare,PER d,...,NRR LO 131655,677,124766
683,F,(N)Korsvik's Obsession,PER w 62,...,NRR LO 125689,141058,124766
684,F,(N)Korsvik's Payback of Gidahmir,PER f 03,06-06-2003,FD LO 153637,682,191135
685,F,(N)Korsvik's Precious Cargo,PER f,...,(N)NRR LO 124338,143024,124766
686,M,(N)Korsvik's Rambling Gambling Willy,PER d,24-08-2005,FD LO 144081,13773,13777
687,F,(N)Korsvik's Rikke,PER f,26-08-1997,NRR LO 120902,680,190575
688,M,(N)Korsvik's Sand On My Hand,PER e,31-10-2001,(S)SVERAK LO 179173,134932,685
689,F,(N)Korsvik's Secret Message,PER n,...,NRR LO 131656,134932,685
690,F,(N)Korsvik's Sunseth Boulevard,PER g 03,06-06-2003,FD LO 122699,682,191135
691,F,(N)Korsvik's Sweet Talking Woman,PER n,31-10-2001,SVERAK LO 180646,134932,685
692,F,(N)Korsvik's Thank Heaven For Little Girls,PER a,28-06-2002,NRR LO 133483,134932,678
693,F,(N)Korsvik's The Nicolina,PER f,...,NRR LO 133482,134932,678
694,F,(N)Korsvik's Whiped Cream,PER e 02 62,...,(N)NRR LO 127740,,
695,M,(N)Korsvik's Xsavier,PER a 01 62,24-05-2000,(N)NRR LO 127750,129842,24552
696,M,(N)La Libelle Créme Modéle,BRI e,...,DNI KH 414,,
697,M,(N)Lady House Callistus,BRI e,11-11-2003,(S)SVERAK LO 197653,152000,141506
698,F,(N)Laksjøen's Ayla,NFO f,...,NRR LO 62246,,
699,M,(N)Laksjøen's Baileys Birk,NFO n 09 22,...,NRR RX 55660,1259,142
700,F,(N)Laksjøen's Helle,NFO n 23,28-09-1998,FD LO 98162,705,141713
701,M,(N)Laksjøen's Joar,NFO ns 09 23,13-09-1997,FD LO 92266,1146,713
702,M,(N)Laksjøen's Kvite Ulv,NFO w,19-08-1999,FD LO 105884,705,710
703,F,(N)Laksjøen's Little Princess,BRI n,01-06-1999,SVERAK LO 163030,168959,189824
704,F,(N)Laksjøen's Lone,NFO f,13-09-1997,FD LO 92350,1146,713
705,M,(N)Laksjøen's Mel Gibson,NFO w,04-11-1997,FD LO 105885,1146,143
706,M,(N)Laksjøen's Peder,NFO n 23,10-03-1998,SVERAK LO 153763,1146,141713
707,F,(N)Laksjøen's Pia,NFO fs 23,10-04-1998,SVERAK LO 151558,1146,710
708,F,(N)Laksjøen's Savannah,NFO ns 09 22,...,NRR LO 119059,942,710
709,M,(N)Laksjøen's Silver Casanova,BRI ns 22 64,18-11-2001,FD LO 123080,175235,1309
710,F,(N)Laksjøen's Synne,NFO n 09 22,30-06-1995,FD LO 105883,139,713
711,M,(N)Laksjøen's Trym,NFO w 62,...,1.DEKZV LO 269750,705,710
712,F,(N)Laksjøen's Tuva Madam Mim,NFO fs 09 24,19-07-1999,FD LO 101757,1146,708
713,F,(N)Laksjøen's Ulva,NFO n 09 23,25-03-1994,FD LO 105886,699,843
714,F,(N)Laksjøen's Vilde,NFO f 09 23,13-09-1997,FD LO 92265,1146,713
715,M,(N)Lal Biladi Red Baron,ABY o,...,NRR LO 4436,,
716,F,(N)Lankhmar Amidala,SPH f 09,03-09-2006,FD RX 153425,187025,19
717,F,(N)Laskalinas Coco Chanel,BEN n 22 32,...,(N)NRR RX 164056,146567,654
718,F,(N)LaToya's Juanita,PER n 22,...,NRR LO 105075,1268,719
719,F,(N)LaToya's Miss Sabrina,PER n,...,NRR LO 102244,179216,4737
720,F,(N)Lauvåsens Chira,SBI n,...,NRR LO 60650,179251,154967
721,M,(N)Lauvåsens Truls,NFO ns 09 23,...,NRR RX 53343,,
722,F,(N)Lavaihoya Aniya,BUR c,17-06-2003,SVERAK LO 192258,6745,1111
723,F,(N)Leospot Benga Majenka,BEN n 24,11-09-2011,(DK)FD RX 206794,163863,333
724,F,(N)Li Tai Pu's Edelweiss,PER n 22,13-11-2002,FD LO 120869,209,194
725,M,"(N)Li Tai Pu's Zirkolloy, DM",PER d,20-08-1996,(S)SVERAK LO 144081,168893,178973
726,F,(N)Libet's Mikkeline,NFO d 09,15-03-2001,SVERAK LO 183356,167571,47
727,F,(N)Libet's Tachina,NFO f 23,...,NRR LO 120482,1085,1107
728,F,(N)Libitum Hayabusa av Øienfryd,OCI bs 24,29-12-2005,Kat ID: 283152,171236,137335
729,F,(N)Libitum Hayabusa av Øienfryd,OCI bs 24,29-12-2005,Kat ID: 313833,171236,137335
730,F,"(N)Libraaten Avedine, DM",NFO n 23,...,NRR RX 52983,186537,405
731,F,(N)Lilletun's Dakota,MCO f 22,20-02-2002,NRR LO 132417,1015,6400
732,F,(N)Lilletun's Fluffy Diamond,MCO n,...,NRR LO 135367,608,542
733,F,(N)Lilletun's Indiana,MCO n 22,01-01-2005,FD LO 133391,130998,732
734,M,(N)Lilletun's James Bond,MCO d 22,28-01-2005,FD LO 133861,608,542
735,F,(N)Lindbrekkas Askepott,NFO n 22,...,NRR RX 54622,,
736,F,(N)Lindbrekkas Bonny,NFO n 23,...,NRR RX 55134,194286,127162
737,M,(N)Lindbrekkas Lille Bailey's,NFO e 09 22,26-04-1998,(N)NRR LO 122233,178590,126071
738,M,(N)Lindbrekkas Simba,NFO n 22,...,(N)NRR LO 115692,764,736
739,F,(N)Lindbrekkas Steffi,NFO f 09 22,13-11-2005,(N)NRR LO 143505,166236,741
740,F,(N)Lindbrekkas Tasha,NFO f 09 22,...,(N)NRR LO 134085,166236,741
741,F,(N)Lindbrekkas Tzaronda,NFO f 09 22,08-05-2000,(N)NRR LO 128255,737,736
742,F,(N)Linreiten's Arabella,BUR b,...,NRR LO 7015,812,658
743,M,(N)Lisætta Choco Bruse,BUR b,...,NRR LO 6517,,
744,F,(N)Lisætta Coco Ludmilla,BUR b,11-01-1995,NRR LO 111780,743,747
745,F,(N)Lisætta Donna Kattarina,BUR c,...,NRR LO 5571,143355,140639
746,F,(N)Lisætta Ecce Super Soleil,BUR j,12-09-1996,FD LO 91106,749,119216
747,F,(N)Lisætta Fernanda,BUR c,...,NRR LO 6671,,
748,F,(N)Lisætta Lilliane,BUR c,...,NRR LO 6108,40,745
749,M,(N)Lisætta Super Boy,BUR c,...,NRR LO 7106,143353,748
750,M,(N)Loanto's Amigo,SOM n,...,NRR LO 60297,462,464
751,M,(N)Loanto's Blue Borden,ABY a,...,NRR LO 5780,1058,7731
752,M,(N)Loanto's Carlos,SOM o,...,NRR LO 61379,750,7731
753,F,(N)Loanto's Electric Emma,SOM n,...,NRR LO 61518,751,464
754,F,(N)Loanto's Fawn Irina,SOM p,...,NRR LO 62125,752,753
755,M,(N)Lotte Menotte's Dark Moon,NFO n 23,...,NRR RX 55727,185739,626
756,F,(N)Lotte Menotte's Diva,NFO d 09 23,...,NRR RX 55725,,
757,M,(N)Lotte Menotte's Hannibal,NFO d 23,11-04-1994,NRR LO 112274,159628,756
758,F,(N)Lotte Menotte's Jouline,NFO n,13-03-1995,NRR LO 112386,21694,10316
759,M,(N)Lotte Menotte's Nemo,NFO n,...,NRR LO 122663,767,758
760,M,(N)Lotte Menotte's Rasputin,NFO d 09 23,29-04-2003,FD LO 122205,759,1096
761,M,(N)Lottehuset's Amos,NFO n 22,...,(N)NRR LO 137751,,
762,M,(N)Lottehuset's Charlie,NFO n 22,...,(NO)NRR LO 139266,,
763,M,(N)Lucky Balder,NFO n 22,...,NRR RX 53676,1141,117999
764,M,(N)Lucky Chalar Whisky,NFO d,22-03-1995,NRR LO 112502,458,126068
765,M,(N)Lucky Joker,NFO n 23,...,NRR RX 53675,1141,117999
766,F,(N)Lucky Kristina,NFO n 23,...,NRR RX 53678,,
767,M,(N)Lucky Nicky - Boy,NFO n 09 23,10-09-1995,NRR LO 115287,169817,126068
768,M,(N)Lucky Tigergutt,NFO n 23,...,NRR LO 119090,,
769,M,(N)Lucky Uffe,KOR,...,(FIN)SRK LO 26369,154812,161590
770,F,(N)Luksefjellet's Blå Freia,NFO a 09,05-03-1992,FD LO 67146,145,245
771,M,(N)Luksefjellet's Flash Gordon,NFO a 09 22,...,FFH LO 40970,,
772,F,(N)Luksefjellet's Prinsesse Alvilde,NFO n 09 22,24-11-1992,FD LO 70775,145,245
773,M,(N)Lyon's Amaranthoe,PER d,...,SVERAK LO 143683,,
774,M,(N)Lyon's Good Looking,PER ns 03 22,31-07-1998,NRR LO 122950,24936,172630
775,M,(N)Löventun's Adrian,NFO n,...,NRR LO 136264,1095,662
776,F,(N)Løvetun's Arabella,NFO fs 09,...,(NO)NRR LO 136266,,
777,F,(N)Løvetun's Julie-Cecilie,NFO d 09 22,01-12-2004,(SE)SVERAK LO 207662,168756,428
778,M,(N)Mai Sita Bia-Boreas,BAL n,19-04-1995,FD LO 82047,173119,528
779,M,(N)Mai Sita Brown-Bonhomie,OLH b,...,NRR LO 112017,173119,528
780,F,(N)Mai Sita Dark-Duchessa,OLH n,...,NRR LO 115558,779,528
781,M,(N)Mai Sita Falcon Eye,BAL a 21,01-11-1997,FD LO 94447,158977,780
782,M,(N)Mai-Tai's Fender,SBI a,...,Kat ID: 227946,170177,13461
783,F,(N)Majmel's Bagheera,SBI n,21-05-2004,(N)NRR LO 138952,1312,665
784,F,(N)Mandela's Sevgili,TUV d 62,...,SVERAK LO 184848,123698,102882
785,M,(N)Mandela's Yamyam,TUV d 62,19-03-2003,SVERAK RX 191706,176122,102882
786,F,(N)Mandela's Yaramaz,TUV d 62,31-08-2005,(N)NRR LO 142958,18269,128925
787,F,(N)Mandela's Yirmi,TUV e 62,08-11-2004,(S)SVERAK LO 246357,122806,102882
788,F,(N)Manhunter's Bring Me Luck,OSH n 24,22-10-2009,(DK)FD LO 158464,123636,789
789,F,(N)Manhunter's Carrie Bradshaw,OSH n 24,...,(NO)NRR LO 153570,123724,798
790,F,(N)Manhunter's Check Me Out,OSH fs 24,30-03-2013,(DK)FD LO 213817,90784,11419
791,F,(N)Manhunter's Define The World,XSH n 09,02-03-2012,(DK)FD RX 210670,121992,799
792,F,(N)Manhunter's Dreams Take Time,PEB x n 83,02-03-2012,(DK)FD RX 210668,121992,799
793,F,(N)Manhunter's Fascination,PEB b,02-03-2012,(DK)FD RX 210666(RR),121992,799
794,M,(N)Manhunter's For Ladies Only,OSH ns 24,30-03-2013,(DK)FD LO 213820,90784,11419
795,M,(N)Manhunter's Good As Gold,OSH ds 24,30-03-2013,(DK)FD LO 213819,90784,11419
796,F,(N)Manhunter's Less Is More,OSH f 24,30-03-2013,(DK)FD LO 213822,90784,11419
797,M,(N)Manhunter's Mygodwhata Face,XSH  b 03,02-03-2012,(DK)FD RX 210673,121992,799
798,F,(N)Manhunter's News From Heaven,OSH a,24-08-2007,(NO)NRR LO 149350,874,132846
799,F,(N)Manhunter's News From Heaven,OSH a,24-08-2007,(DK)FD LO 210560,874,132847
800,F,(N)Manhunter's Perfectly Enough,PEB x n 83,02-03-2012,(DK)FD RX 210669,121992,799
801,F,(N)Manhunter's Second To None,OSH ds 24,30-03-2013,(DK)FD LO 213821,90784,11419
802,M,(N)Manhunter's Something Special,OSH ns,30-03-2013,(DK)FD LO 213818,90784,11419
803,F,(N)Manhunter's Whos Smiling Now,PEB n,02-03-2012,(DK)FD RX 210667(RR),121992,799
804,M,(N)Manhunter's Xquisite Chocolade,PEB x b 83,02-03-2012,(DK)FD RX 210672,121992,799
805,M,(N)Manhunter's Year In Review,XSH  b 09,02-03-2012,(DK)FD RX 210671,121992,799
806,F,(N)Mannie Babushka,SBI g,11-04-1990,FD LO 62061,234,16647
807,F,(N)Marekatten's Emmelie,NFO n,13-02-1988,FD RX 7799,173,121693
808,F,(N)Marekatten's Miriam,NFO a,...,NRR RX 53379,,
809,F,(N)Mariskogens Briza,NFO ns 09 24,...,(N)NRR LO 156878,134045,1277
810,M,(N)Mariskogens Cicer,NFO ns 22,15-12-2010,(SE)SVERAK LO 274493,1067,168397
811,F,(N)Mariskogens Erica,NFO ns 09 22,29-06-2011,(DK)FD LO 206073,839,809
812,M,(N)Massita's Asam,BUR n,...,NRR LO 6587,1378,657
813,M,(N)Mentzoni's Mussolini,BAL b 21,...,NRR LO 109879,162925,150078
814,F,(N)Merridancers Aurora Borealis,MCO f,...,NRR LO 135404,170956,546
815,F,(N)Merridancers Blue Pearl,MCO a,...,(N)NRR LO 146893,146450,75
816,F,(N)Merridancers Daisy of Thunder,MCO g,07-09-2003,NRR LO 136842,170962,546
817,M,(N)Merridancers Fellow,MCO a,...,(N)NRR LO 138261,108,814
818,M,(N)Merridancers Hellfire,MCO d 22,...,FPL LO 2438,87,814
819,M,(N)Merridancers Puma,MCO a,...,(N)NRR LO 151831,817,815
820,F,(N)Merridancers Risky,MCO n,07-09-2003,(N)NRR LO 136843,170962,546
821,M,"(N)Mestro's Akilles, JW",NFO n 03 24,02-03-2005,(S)SVERAK LO 211417,834,273
822,F,(N)Mestro's Corona,NFO f 09 24,...,(FI)SRK LO 70560,,
823,M,(N)Mestro's Diablo,NFO n 09,...,NRR RX 112304,159617,159
824,F,(N)Mestro's Dorothy,NFO f 09,...,NRR RX 112303,159617,159
825,F,(N)Mestro's Galaxie,NFO n 09 24,07-07-2003,(N)NRR LO 136732,826,171394
826,M,(N)Mestro's Gandalf,NFO n 09 24,...,(N)NRR LO 132350,18768,273
827,M,(N)Mestro's Goliat,NFO n 23,18-01-1996,SVERAK RX 140475,163421,168930
828,M,(N)Mestro's Inakos,NFO ds 23,...,NRR LO 116153,942,159
829,F,(N)Mestro's Jade,NFO n,...,NRR LO 116827,823,168930
830,F,(N)Mestro's Lancia,NFO f 09 24,07-07-2003,(S)SVERAK LO 214597,826,171394
831,M,(N)Mestro's Mikkel,NFO n 22,...,NRR LO 122191,828,829
832,F,(N)Mestro's Primera,NFO ds 23,...,NRR LO 123719,828,824
833,F,(N)Mestro's Silver Silvana,NFO fs 22,12-04-2000,FD LO 105700,171392,832
834,M,(N)Mestro's Valentino,NFO n 09 23,25-11-2001,(N)NRR LO 131547,167568,171394
835,M,"(N)Migoto's Alvin, JW",NFO n 03 24,...,(N)NRR LO 148019,170874,739
836,F,(N)Migoto's Cia Silver Star,NFO as 24,05-04-2008,FD LO 173322,173564,489
837,M,"(N)Migoto's Cornelius, JW",NFO as 24,05-04-2008,(NO)NRR LO 152010,173564,489
838,M,(N)Migoto's Embrik,NFO as 09 22,14-12-2008,FD LO 176213,170202,489
839,M,"(N)Migoto's Enok, JW",NFO ns 03 22,...,(N)NRR LO 153837,170202,489
840,M,(N)Migoto's Isak,NFO n 09 22,06-04-2010,(DK)FD LO 180014,171993,739
841,F,(N)Migoto's Mone,NFO n 22,19-11-2010,(DK)FD LO 202794,49504,1137
842,F,(N)Mikkelmay's Brun Angelica,SBI n,04-03-2007,(N)NRR LO 148098,1367,783
843,F,(N)Miosenta's Karolina,NFO n 09,...,NRR LO 61283,1366,141
844,F,(N)Miridania's Abigajil,SBI e 21,02-08-2007,FD LO 149655,1263,14074
845,M,(N)Miridania's Abraham,SBI n 21,02-08-2007,FD LO 149654,1263,14074
846,F,(N)Miridania's Agape,SBI f 21,02-08-2007,FD LO 149656,1263,14074
847,F,(N)Miridania's Batseba,SBI f 21,11-03-2008,FD LO 172232,1263,14074
848,M,(N)Miridania's Benjamin,SBI n,11-03-2008,FD LO 172231,1263,14074
849,F,(N)Miridania's Cedar,SBI f,10-05-2008,(DK)FD LO 205480,13984,1264
850,F,(N)Miridania's Fiona,SBI j 21,10-09-2009,(DK)FD LO 206275,84828,14074
851,F,(N)Miridania's Galileah,SBI g 21,20-03-2010,(DK)FD LO 179655,84828,844
852,M,(N)Miridania's Gideon,SBI e 21,20-03-2010,(DK)FD LO 179653,84828,844
853,M,(N)Miridania's Goliath Dipsacus,SBI e,20-03-2010,(DK)FD LO 179654,84828,844
854,F,(N)Miridania's Hagar,SBI f,04-04-2010,(DK)FD LO 200899,84828,1264
855,F,(N)Miridania's Hannah,SBI f 21,04-04-2010,(DK)FD LO 200900,84828,1264
856,F,(N)Miridania's Isabella,SBI g,27-06-2010,(DK)FD LO 205479,84828,73833
857,M,(N)Miridania's Jakob,SBI e 21,19-02-2011,(DK)FD LO 202686,84828,844
858,M,(N)Miridania's Job,SBI e 21,19-02-2011,(DK)FD LO 202687,84828,844
859,F,(N)Miridania's Jokebed,SBI g 21,19-02-2011,(DK)FD LO 202685,84828,844
860,M,(N)Miridania's Keila,SBI d 21,12-03-2011,(DK)FD LO 205071,84828,14074
861,F,(N)Miridania's Kitti,SBI f 21,12-03-2011,(DK)FD LO 205073,84828,14074
862,M,(N)Miridania's Kyros,SBI d,12-03-2011,(DK)FD LO 205072,84828,14074
863,F,(N)Miridania's Lydia,SBI n,19-03-2011,(DK)FD LO 205308,84828,73833
864,M,(N)Miridania's Noah,SBI n,13-07-2011,(DK)FD LO 208391,84828,14074
865,M,(N)Miridania's Aaron,SBI d 21,02-08-2007,FD LO 149653,1263,14074
866,F,(N)Misty Juvel Black Smoke,PER ns,07-10-1995,NRR LO 113994,509,11683
867,F,(N)Misty Love of Destiny,PER n 22,...,NRR LO 115611,,
868,F,(N)Misty Sweet Thing,PER f 22,02-12-1998,NRR LO 124139,13801,204
869,F,(N)Misty Wanda,PER g,20-06-1997,NRR LO 119219,10238,1105
870,M,(N)Mixed Emotion's Paparazzi,BAL b,13-02-1998,(N)NRR LO 122024,178956,173121
871,M,(N)Molléns Affection,PER e,12-12-1999,NRR LO 127067,456,145147
872,F,(N)Morcheeba's Between Sheets,OSH c 03 24,07-03-2005,FD LO 136857,876,122096
873,F,(N)Morcheeba's Delicious,OSH c 24,09-07-1999,NRR LO 125884,323,132843
874,M,(N)Morcheeba's Legolas,OSH n 03,08-05-2004,(DK)FD LO 203901,119600,122096
875,M,(N)Morcheeba's Lestat,OSH n 24,18-12-2000,NRR LO 129441,966,873
876,M,(N)Morcheeba's Neo,OSH c 24,...,NRR LO 137575,875,148551
877,F,(N)Mossen's Obtain The Best 4 Sidetassen,PER fs 02 62,...,(SE)SVERAK LO 193267,,
878,F,(N)Mother Earth's Cocaine,MCO w,21-06-2008,FD LO 173917,97644,881
879,F,(N)Mother Earth's Gipsy Lady,MCO n 23,06-09-2003,FD LO 125346,97781,609
880,M,(N)Mother Earth's Grand Canyon,MCO d 23,09-07-2004,NRR LO 139350,97781,563
881,F,(N)Mother Earth's Idaho,MCO f 24,...,NRR LO 143783,880,883
882,F,(N)Mountain Lynx's Athene,MCO n,...,NRR LO 135747,1017,147600
883,F,(N)Mountain Lynx's Cheridans,MCO n 09,28-05-2004,NRR LO 138997,122988,882
884,F,(N)Mountain Lynx's Curacao,MCO a,28-05-2004,FD LO 130213,122988,882
885,M,(N)Movatn's Remus,NFO ds 09 23,...,NRR RX 55067,927,159649
886,F,(N)Mushanga Joyride,PER n,...,NRR LO 112482,167725,149040
887,M,(N)Mushanga Mr.Boombastic,PER n,07-10-1996,NRR LO 117252,168909,886
888,F,(N)Mushanga Peppermint,PER f,16-11-1997,SVERAK LO 151556,168909,886
889,M,(N)Mydele's Midas,MCO e 22,02-02-2005,NRR LO 141062,145655,154586
890,M,(N)Mydele's Moses,MCO d 22,02-02-2005,FD LO 133729,145655,154586
891,M,(N)Mydele's Odin,MCO n 09 24,22-01-2008,FD LO 176639,3112,154586
892,F,(N)Mykjåkatten's Bonita,NFO fs 09,24-02-2004,(N)NRR LO 137785,904,169261
893,M,(N)Mykjåkatten's Casanova,NFO d 09 22,04-08-2004,(SE)SVERAK LO 203929,904,169261
894,M,(N)Mykjåkatten's Hero,NFO a 09,...,(N)NRR LO 146091,170976,892
895,M,(N)Mykjåkatten's Isak,NFO w,11-06-2008,FD LO 175683,894,171
896,M,(N)Myrtekransen's Ariel,NFO w,...,NRR LO 148047,398,169
897,F,(N)Myrtekransen's Camelia,NFO w,16-04-2008,FD LO 172018,896,1212
898,M,(N)Myrtekransen's Constantin,NFO w 64,16-04-2008,FD LO 172019,896,1212
899,F,(N)Myrtekransen's Helene,NFO n 22,18-05-2010,(DK)FD LO 200406,48526,173819
900,F,(N)Mythos Klio,KOR,...,NRR LO 112702,192904,911
901,F,(N)Maalselven's Bonita,NFO d 09 23,...,NRR LO 62631,403,402
902,F,(N)Mårbakken's Therese,NFO f 09 23,...,SVERAK RX 153757,,
903,F,(N)Nakimo's Black Beauty,NFO n 09,...,NRR RX 55492,,
904,M,"(N)Nakimo's Bulbasaur, JW",NFO ns 09,14-10-2002,(NO)NRR LO 134190,174535,185500
905,M,(N)Nakimo's Dakota,NFO a 09,01-06-1997,NRR RX 119442,1044,903
906,F,(N)Nakimo's Eevee,NFO n 09,14-10-2002,SVERAK LO 186397,174535,185500
907,M,(N)Nakimo's Figaro,NFO n 24,...,NRR LO 125186,768,185500
908,F,"(N)Nakimo's Yasmine, DM",NFO n 09 22,07-03-2000,SVERAK LO 163733,907,999
909,M,(N)Nilsstra Jesper,NFO ns 25,...,NRR LO 61883,186998,169271
910,M,(N)Nilsstra Rasken,NFO n 25,02-06-1991,FD LO 65611,186998,169271
911,F,(N)Nin Frøya,KOR,...,NRR LO 5458,134417,161592
912,F,(N)Nin Lili,KOR,...,SRK LO 12905,140206,161592
913,M,(N)Norden's Amadeus,NFO d 23,...,NRR RX 54486,1217,1210
914,M,(N)Norden's Ceasar,NFO n 23,...,FHK K-635 K,1217,73
915,F,(N)Norden's Drott,NFO a 09 23,08-07-1990,FD LO 72017,1217,187122
916,M,(N)Norden's Frode,NFO d 22,...,NRR LO 61671,913,512
