ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
41772,M,DK Coonation's TwoTimer,MCO n 22,05-03-2006,FD LO 139623,42014,87765
41773,F,DK Coonation's Uriel,MCO n 09 23,15-08-2007,FD RX 148621,180818,87856
41774,M,DK Coonation's Vendetta,MCO n 03 22,20-12-2011,(DK)FD LO 208841,41766,145860
41775,F,DK Coonation's Venus,MCO w,12-07-2008,FD LO 173074,11707,41730
41776,F,DK Coonation's Victoria,MCO n 09 23,04-05-2012,(DK)FD LO 210948,51057,41742
41777,F,DK Coonation's VocaLoca Sally,MCO fs 22,15-02-2008,FD LO 171851,41784,192774
41778,F,DK Coonation's Wanderlust,MCO n 22,01-03-2002,(DK)FD LO 209988,116562,116602
41779,M,DK Coonation's Whiskey Blitz,MCO w,28-04-2009,FD LO 176415,34514,41730
41780,M,DK Coonation's Wiiee,MCO ns,17-05-2009,FD LO 177681,166075,41782
41781,F,DK Coonation's Winona,MCO n 22,04-04-2010,(DK)FD LO 179915,116562,41730
41782,F,DK Coonation's X-Factor,MCO fs,15-02-2008,FD LO 171850,41784,192774
41783,F,DK Coonation's Yippee,MCO fs,17-05-2009,FD LO 177683,166075,41782
41784,M,DK Coonation's Zorba,MCO ns 22,18-08-2005,FD LO 137115,94924,146291
41785,M,DK Cooncatz's Adam,MCO es 22,25-05-2004,FD LO 127610,38736,41829
41786,M,DK Cooncatz's Albert,MCO n 22,25-05-2004,FD LO 127614,38736,41829
41787,F,DK Cooncatz's Alexandra,MCO fs 22,25-05-2004,FD LO 127613,38736,41829
41788,F,DK Cooncatz's Amanda,MCO f 22,26-03-2007,FD LO 146615,160266,41809
41789,F,DK Cooncatz's Amillan,MCO ns 22,25-05-2004,FD LO 127612,38736,41829
41790,F,DK Cooncatz's Amy,MCO n 22,25-05-2004,FD LO 127611,38736,41829
41791,M,DK Cooncatz's Andy,MCO d 22,25-05-2004,FD LO 127607,38736,41829
41792,M,DK Cooncatz's Anton,MCO es 22,25-05-2004,FD LO 127608,38736,41829
41793,M,DK Cooncatz's Assi,MCO ns 22,25-05-2004,FD LO 127609,38736,41829
41794,M,DK Cooncatz's Bandit,MCO ns 22,13-03-2003,FD LO 120396,11027,81814
41795,M,DK Cooncatz's Black Angel,MCO n,27-02-2006,FD LO 139446,38735,81827
41796,F,DK Cooncatz's Bonanza,MCO ns,27-02-2006,FD LO 139444,38736,81827
41797,M,DK Cooncatz's Buster,MCO n 22,18-07-2003,FD LO 122903,38736,81814
41798,F,DK Cooncatz's Coco,MCO fs 22,08-11-2004,FD LO 131123,38736,106146
41799,M,DK Cooncatz's Dallas,MCO ns 22,16-07-2002,FD LO 116935,38736,82002
41800,F,DK Cooncatz's Daysi,MCO ns 22,11-11-2004,FD LO 131129,38736,81827
41801,M,DK Cooncatz's Dexter,MCO ns 22,11-11-2004,FD LO 131124,38736,81827
41802,M,DK Cooncatz's Diablo,MCO ds 22,11-11-2004,FD LO 131126,38736,81827
41803,F,DK Cooncatz's Dina,MCO n 22,11-11-2004,FD LO 131127,38736,81827
41804,M,DK Cooncatz's Dino,MCO es 22,11-11-2004,FD LO 131125,38736,81827
41805,F,DK Cooncatz's Dolly,MCO n 22,16-07-2002,FD LO 116936,38736,82002
41806,F,DK Cooncatz's Donna,MCO ns 22,11-11-2004,FD LO 131128,38736,81827
41807,F,DK Cooncatz's Emilie,MCO ns 22,27-05-2005,FD LO 134911,38736,189813
41808,F,DK Cooncatz's Emilla,MCO ns 22,27-05-2005,FD LO 134910,38736,189813
41809,F,DK Cooncatz's Emma,MCO n 22,27-05-2005,FD LO 134913,38736,189813
41810,F,DK Cooncatz's Ena,MCO ns 22,27-05-2005,FD LO 134912,38736,189813
41811,M,DK Cooncatz's Fahenheit,MCO ns 22,18-07-2003,FD LO 122904,38736,81814
41812,F,DK Cooncatz's Fanny,MCO ns 22,18-07-2003,FD LO 122906,38736,81814
41813,M,DK Cooncatz's Felix,MCO n 22,22-07-2002,FD LO 117113,82057,106146
41814,F,DK Cooncatz's Fie,MCO ns 22,17-01-2006,FD LO 139039,38736,41829
41815,F,DK Cooncatz's Flame,MCO fs 22,20-07-2003,FD LO 122908,38736,106146
41816,M,DK Cooncatz's Flamo,MCO ns 22,20-07-2003,FD LO 122907,38736,106146
41817,F,DK Cooncatz's Flower Face,MCO f 09,24-06-2007,FD LO 148711,160266,189813
41818,M,DK Cooncatz's Freddy,MCO d 22,17-01-2006,FD LO 139040,38736,41829
41819,F,DK Cooncatz's Frederikke,MCO n 22,18-07-2003,FD LO 122905,38736,81814
41820,M,DK Cooncatz's Frilo,MCO ds 22,17-01-2006,FD LO 139038,38736,41829
41821,F,DK Cooncatz's Funky Face,MCO f 09,24-06-2007,FD LO 148710,160266,189813
41822,F,DK Cooncatz's Funny Face,MCO f 09,24-06-2007,FD LO 148709,160266,189813
41823,F,DK Cooncatz's Golden Flame,MCO fs 22,20-07-2003,FD LO 122909,38736,106146
41824,F,DK Cooncatz's Maisy May,MCO gs 09 22,06-07-2007,FD LO 148235,160266,41796
41825,M,DK Cooncatz's Major,MCO as 09,06-07-2007,FD LO 148237,160266,41796
41826,F,DK Cooncatz's Mille,MCO ns 22,21-10-2002,FD LO 118608,38736,82002
41827,F,DK Cooncatz's Millie Moore,MCO gs 09 22,06-07-2007,FD LO 148236,160266,41796
41828,M,DK Cooncatz's Mini,MCO ns 22,21-10-2002,FD LO 118607,38736,82002
41829,F,DK Cooncatz's Misha,MCO f 22,22-07-2002,FD LO 117112,82057,106146
41830,F,DK Cooncatz's Molly,MCO ns 22,21-10-2002,FD LO 118609,38736,82002
41831,M,DK Cooncatz's Mulle,MCO ns 22,21-10-2002,FD LO 118606,38736,82002
41832,M,DK Cooncatz's Oliver,MCO n 09 22,01-01-2008,FD LO 170366,160266,41809
41833,M,DK Cooncatz's Olli,MCO n 09 22,01-01-2008,FD LO 170367,160266,41809
41834,F,DK Cooncatz's Ronja,MCO ns 22,25-12-2002,FD LO 119330,38736,106146
41835,M,DK Cooncatz's Shorty,MCO ns 22,13-03-2003,FD LO 120397,11027,81814
41836,M,DK Cooncatz's Silver Shike,MCO es 09 22,29-06-2007,FD LO 148231,160266,81827
41837,F,DK Cooncatz's Silver Star,MCO fs 22,27-02-2006,FD LO 139445,38735,81827
41838,M,DK Cooncatz's Smoky Smoki,MCO n 09,29-06-2007,FD LO 148230,160266,81827
41839,M,DK Cooncatz's Summer Bird,MCO es 09 22,29-06-2007,FD LO 148232,160266,81827
41840,F,DK Cooncatz's Summer Dance,MCO es 09 22,29-06-2007,FD LO 148233,160266,81827
41841,F,DK Cooncatz's Sun Dance,MCO d 09,29-06-2007,FD LO 148234,160266,81827
41842,M,DK Cooncatz's Tex,MCO n 22,25-12-2002,FD LO 119328,38736,106146
41843,M,DK Cooncatz's Tiger,MCO n 22,07-07-2002,FD LO 116934,38736,81814
41844,F,DK Cooncatz's Vala,MCO d 09 23,12-01-2004,FD LO 125526,93473,41829
41845,F,DK Cooncatz's Victoria,MCO g 23,12-01-2004,FD LO 125527,93473,41829
41846,F,DK Cooncatz's Victorine,MCO d 09 23,12-01-2004,FD LO 125525,93473,41829
41847,F,DK Cooncatz's Wendy,MCO f 22,25-12-2002,FD LO 119329,38736,106146
41848,F,DK Coonemo's Ally,MCO n 22,31-10-2004,FD LO 130907,115111,51983
41849,F,DK Coonemo's Anastasia,MCO n 22,11-02-2004,FD LO 126556,82387,51983
41850,F,DK Coonemo's Aviaja,MCO f 22,04-03-2008,FD LO 170738,115111,61343
41851,M,DK Coonemo's Basse,MCO n 22,16-03-2008,FD LO 171056,115111,116812
41852,F,DK Coonemo's Beaty,MCO n 22,16-03-2008,FD LO 171058,115111,116812
41853,F,DK Coonemo's Bellis,MCO n 09 22,16-03-2008,FD LO 171059,115111,116812
41854,F,DK Coonemo's Beluna Bitch,MCO n 23,11-02-2008,FD LO 170413,63442,115121
41855,F,DK Coonemo's Bine,MCO n 09 22,16-03-2008,FD LO 171060,115111,116812
41856,M,DK Coonemo's Black Jack,MCO n 22,04-11-2006,FD LO 144324,55716,115120
41857,F,DK Coonemo's Bliss,MCO f 22,04-03-2008,FD LO 170737,115111,61343
41858,M,DK Coonemo's Blue Devil,MCO a,11-02-2008,FD LO 170415,63442,115121
41859,M,DK Coonemo's Bonzo,MCO n 22,17-06-2006,FD LO 141449,115111,51983
41860,M,DK Coonemo's Buddy,MCO d 22,31-10-2004,FD LO 130906,115111,51983
41861,M,DK Coonemo's Buller,MCO n 09 22,16-03-2008,FD LO 171057,115111,116812
41862,M,DK Coonemo's Café au Lait,MCO n 09 22,20-07-2007,FD LO 148365,115111,116812
41863,M,DK Coonemo's Cappucino,MCO n 09 22,20-07-2007,FD LO 148364,115111,116812
41864,F,DK Coonemo's Carla,MCO n 22,30-08-2006,FD LO 143177,115111,61343
41865,M,DK Coonemo's Carlos,MCO n 22,30-08-2006,FD LO 143175,115111,61343
41866,F,DK Coonemo's Chanaia,MCO f 22,04-03-2008,FD LO 170740,115111,61343
41867,M,DK Coonemo's Coffee,MCO n 09 22,20-07-2007,FD LO 148366,115111,116812
41868,M,DK Coonemo's Cosmos,MCO n 22,31-10-2004,FD LO 130904,115111,51983
41869,M,DK Coonemo's Creamy,MCO e 09 22,04-05-2005,FD LO 134583,115111,42102
41870,M,DK Coonemo's Diablo,MCO n,11-02-2008,FD LO 170414,63442,115121
41871,M,DK Coonemo's Duncan,MCO n 22,30-09-2004,FD LO 130767,115111,42102
41872,M,DK Coonemo's Dustin,MCO n 22,31-10-2004,FD LO 130905,115111,51983
41873,M,DK Coonemo's Dweezil,MCO n 22,04-03-2008,FD LO 170736,115111,61343
41874,F,DK Coonemo's Enya,MCO f 22,31-10-2004,FD LO 130909,115111,51983
41875,F,DK Coonemo's Esmaralda,MCO fs 09 22,30-09-2004,FD LO 130769,115111,42102
41876,M,DK Coonemo's Felix,MCO n 22,31-10-2004,FD LO 130903,115111,51983
41877,M,DK Coonemo's Fenrir,MCO d 22,28-03-2006,FD LO 140007,115111,61343
41878,M,DK Coonemo's Figaro,MCO d 22,25-07-2007,FD LO 148367,115111,61343
41879,F,DK Coonemo's Filippa,MCO f 22,25-07-2007,FD LO 148369,115111,61343
41880,M,DK Coonemo's Findus,MCO d 22,25-07-2007,FD LO 148368,115111,61343
41881,M,DK Coonemo's Fister,MCO n 23,04-11-2006,FD LO 144322,55716,115120
41882,F,DK Coonemo's Frida,MCO f 22,28-03-2006,FD LO 140012,115111,61343
41883,M,DK Coonemo's Frodo,MCO n 22,17-06-2006,FD LO 141450,115111,51983
41884,M,DK Coonemo's Garfield,MCO d 22,28-03-2006,FD LO 140009,115111,61343
41885,F,DK Coonemo's Ginny,MCO f 22,31-10-2004,FD LO 130908,115111,51983
41886,M,DK Coonemo's Gizmo,MCO ns 23,04-11-2006,FD LO 144325,55716,115120
41887,M,DK Coonemo's Hairy,MCO n 22,11-02-2004,FD LO 126555,82387,51983
41888,F,DK Coonemo's Kicki,MCO ns 09 22,04-05-2005,FD LO 134585,115111,42102
41889,M,DK Coonemo's Kisanet,MCO d 22,20-07-2010,(DK)FD LO 200130,116858,61343
41890,M,DK Coonemo's Kisanfe,MCO n 22,20-07-2010,(DK)FD LO 200132,116858,61343
41891,M,DK Coonemo's Kisanfi,MCO n 22,20-07-2010,(DK)FD LO 200131,116858,61343
41892,M,DK Coonemo's Kisanto,MCO d 09 22,20-07-2010,(DK)FD LO 200128,116858,61343
41893,M,DK Coonemo's Kisantre,MCO d 09 22,20-07-2010,(DK)FD LO 200129,116858,61343
41894,F,DK Coonemo's Madonna,MCO f 22,11-02-2004,FD LO 126557,82387,51983
41895,M,DK Coonemo's Midas,MCO n 22,29-04-2005,FD LO 134580,115111,61343
41896,M,DK Coonemo's Mifune,MCO d 22,29-04-2005,FD LO 134579,115111,61343
41897,M,DK Coonemo's Mingus,MCO d 22,29-04-2005,FD LO 134578,115111,61343
41898,F,DK Coonemo's Mirandas Sofia,MCO f 22,29-04-2005,FD LO 134581,115111,61343
41899,M,DK Coonemo's Misanet,MCO n 22,23-07-2010,(DK)FD LO 200122,116858,32565
41900,F,DK Coonemo's Misanfe,MCO n 09 22,23-07-2010,(DK)FD LO 200126,116858,32565
41901,F,DK Coonemo's Misanfe II,MCO n 09 22,23-07-2010,(DK)FD LO 200127,116858,32565
41902,F,DK Coonemo's Misanfi,MCO n 09 22,23-07-2010,(DK)FD LO 200125,116858,32565
41903,M,DK Coonemo's Misanto,MCO n 22,23-07-2010,(DK)FD LO 200123,116858,32565
41904,M,DK Coonemo's Misantre,MCO n 22,23-07-2010,(DK)FD LO 200124,116858,32565
41905,M,DK Coonemo's Mocca,MCO n 09 22,20-07-2007,FD LO 148363,115111,116812
41906,F,DK Coonemo's My,MCO n 22,28-03-2006,FD LO 140013,115111,61343
41907,M,DK Coonemo's Nemo,MCO n 22,30-08-2006,FD LO 143176,115111,61343
41908,F,DK Coonemo's Nora,MCO f 22,28-03-2006,FD LO 140010,115111,61343
41909,F,DK Coonemo's Olivia,MCO f 22,28-03-2006,FD LO 140011,115111,61343
41910,M,DK Coonemo's Robin,MCO d 09 22,04-05-2005,FD LO 134582,115111,42102
41911,M,DK Coonemo's Rubens Marricello,MCO d 09 22,04-05-2005,FD LO 134584,115111,42102
41912,F,DK Coonemo's Salome,MCO n 22,30-09-2004,FD LO 130768,115111,42102
41913,M,DK Coonemo's Sam,MCO d 22,17-06-2006,FD LO 141451,115111,51983
41914,F,DK Coonemo's Shawna,MCO f 22,04-03-2008,FD LO 170739,115111,61343
41915,F,DK Coonemo's Showtime,MCO ns 23,04-11-2006,FD LO 144321,55716,115120
41916,M,DK Coonemo's Simba,MCO n 22,20-01-2006,FD LO 138569,115111,51983
41917,M,DK Coonemo's Simply Red,MCO d 22,11-02-2004,FD LO 126553,82387,51983
41918,M,DK Coonemo's Sir Casey,MCO n 09 22,08-01-2011,(DK)FD LO 202308,116858,32511
41919,M,DK Coonemo's Sir Clinton,MCO n 22,08-01-2011,(DK)FD LO 202310,116858,32511
41920,M,DK Coonemo's Sir Jason,MCO ns 22,08-01-2011,(DK)FD LO 202311,116858,32511
41921,M,DK Coonemo's Sir Newton,MCO ns 09 22,08-01-2011,(DK)FD LO 202309,116858,32511
41922,M,DK Coonemo's Sir Nielson,MCO ds 09 22,08-01-2011,(DK)FD LO 202307,116858,32511
41923,M,DK Coonemo's Sir Wilson,MCO ds 09 22,08-01-2011,(DK)FD LO 202306,116858,32511
41924,F,DK Coonemo's Spicy,MCO fs 09 22,04-05-2005,FD LO 134586,115111,42102
41925,M,DK Coonemo's Sylvester,MCO d 22,28-03-2006,FD LO 140008,115111,61343
41926,M,DK Coonemo's Victor,MCO n 22,11-02-2004,FD LO 126554,82387,51983
41927,F,DK Coonemo's Wilma,MCO f 22,30-08-2006,FD LO 143178,115111,61343
41928,M,DK Coonemo's Wood,MCO n 23,04-11-2006,FD LO 144323,55716,115120
41929,F,DK Coonemo's Xantippe,MCO fs 09 22,30-09-2004,FD LO 130770,115111,42102
41930,M,DK Coonfighters Albert,MCO a 23,12-10-2011,(DK)FD LO 208167,113608,35588
41931,F,DK Coonfighters Angel,MCO n 22,12-10-2011,(DK)FD LO 208166,113608,35588
41932,M,DK Coonfighters Aslan,MCO ns 23,12-10-2011,(DK)FD LO 208168,113608,35588
41933,F,DK Coonfighters Assie,MCO ns,12-10-2011,(DK)FD LO 208165,113608,35588
41934,F,DK Coonfighters Baberlon,MCO ns,24-11-2011,(DK)FD LO 208182,113608,41945
41935,F,DK Coonfighters Bailey,MCO n 22,24-11-2011,(DK)FD LO 208186,113608,41945
41936,M,DK Coonfighters Baloo,MCO ns,24-11-2011,(DK)FD LO 208181,113608,41945
41937,F,DK Coonfighters Berta,MCO ns 23,24-11-2011,(DK)FD LO 208184,113608,41945
41938,F,DK Coonfighters Bitte,MCO ns 23,24-11-2011,(DK)FD LO 208185,113608,41945
41939,M,DK Coonfighters Bobber,MCO ns 22,10-03-2010,(DK)FD LO 179379,46419,35588
41940,M,DK Coonfighters Bozzer,MCO a 23,24-11-2011,(DK)FD LO 208183,113608,41945
41941,F,DK Coonfighters Chaluna,MCO ns 22,06-05-2013,(DK)FD LO 214145,81562,41945
41942,M,DK Coonfighters Charnca,MCO n 22,06-05-2013,(DK)FD LO 214143,81562,41945
41943,F,DK Coonfighters Citrus,MCO ns 22,06-05-2013,(DK)FD LO 214144,81562,41945
41944,M,DK Coonfighters Harley,MCO ns 22,10-03-2010,(DK)FD LO 179378,46419,35588
41945,F,DK Coonfighters Sportser,MCO ns 22,10-03-2010,(DK)FD LO 179377,46419,35588
41946,M,DK Coonfrello's Ambrosius,MCO a 09 22,29-03-2009,FD LO 175590,181266,33285
41947,F,DK Coonfrello's Angelo,MCO fs 09 22,29-03-2009,FD LO 175592,181266,33285
41948,M,DK Coonfrello's Apollus,MCO n 09 22,29-03-2009,FD LO 175589,181266,33285
41949,F,DK Coonfrello's Athena,MCO f 09 22,29-03-2009,FD LO 175591,181266,33285
41950,M,DK Coonfrello's Baldrian,MCO ns 09 22,12-06-2009,FD LO 177371,181266,85863
41951,F,DK Coonfrello's Bellis,MCO f 09 22,12-06-2009,FD LO 177372,181266,85863
41952,M,DK Coonfrello's Cool Duckbill,MCO n 09 22,25-10-2009,(DK)FD LO 178038,181266,132342
41953,F,DK Coonfrello's Cosy Diva,MCO fs 09 22,25-10-2009,(DK)FD LO 178042,181266,132342
41954,M,DK Coonfrello's Count Jackmann,MCO n 09,25-10-2009,(DK)FD LO 178040,181266,132342
41955,M,DK Coonfrello's Crack Pot,MCO e 09 22,25-10-2009,(DK)FD LO 178041,181266,132342
41956,M,DK Coonfrello's Cruiser Knight,MCO n 09 22,25-10-2009,(DK)FD LO 178039,181266,132342
41957,M,DK Coonfrello's Daddy Long Legs,MCO d 22,11-11-2009,(DK)FD LO 178291,139061,85863
41958,M,DK Coonfrello's Darius the Great,MCO n 22,11-11-2009,(DK)FD LO 178292,139061,85863
41959,F,DK Coonfrello's Daybreak Lullaby,MCO a 22,11-11-2009,(DK)FD LO 178290,139061,85863
41960,F,DK Coonfrello's Dazzling Uhpsi,MCO ns 22,11-11-2009,(DK)FD LO 178289,139061,85863
41961,M,DK Coonfrello's Emmekar,MCO n 09 22,24-06-2010,(DK)FD LO 200477,139061,41947
41962,M,DK Coonfrello's Ento'o,MCO d 09 22,24-06-2010,(DK)FD LO 200479,139061,41947
41963,M,DK Coonfrello's Erek,MCO ns 09 22,24-06-2010,(DK)FD LO 200478,139061,41947
41964,F,DK Coonfrello's Eurydike,MCO a 09 22,24-06-2010,(DK)FD LO 200480,139061,41947
41965,F,DK Coonfrello's Farina,MCO ns 09 22,10-08-2010,(DK)FD LO 202174,181266,85863
41966,M,DK Coonfrello's Faust,MCO d 09 22,10-08-2010,(DK)FD LO 202171,181266,85863
41967,F,DK Coonfrello's Fie Fin,MCO gs 09 22,10-08-2010,(DK)FD LO 202172,181266,85863
41968,F,DK Coonfrello's Lille Fix,MCO a 09 22,10-08-2010,(DK)FD LO 202173,181266,85863
41969,M,DK Coonhearts Jim Morrison,MCO ns 23,15-09-2003,FD LO 124558,26489,13015
41970,F,DK Coonhearts Jonn Osborne,MCO ns 22,15-09-2003,FD LO 124555,26489,13015
41971,M,DK Coonhearts Khimarhi,MCO a 23,18-06-2004,FD LO 129980,26489,82086
41972,F,DK Coonhearts Left Eye Lopez,MCO ns 22,15-09-2003,FD LO 124554,26489,13015
41973,M,DK Coonhearts Notorious B.I.G.,MCO n 23,15-09-2003,FD LO 124556,26489,13015
41974,M,DK Coonhearts Roy Orbison,MCO n 23,15-09-2003,FD LO 124557,26489,13015
41975,M,DK Coonhearts Seifer,MCO a,18-06-2004,FD LO 129979,26489,82086
41976,F,DK Coonhearts Tifa,MCO n,18-06-2004,FD LO 129982,26489,82086
41977,F,DK Coonhearts Yuna,MCO gs,18-06-2004,FD LO 129981,26489,82086
41978,F,DK Coonhearts Aaliyah,MCO ns 23,15-09-2003,FD LO 124553,26489,13015
41979,M,DK Coonhulen's Namba,MCO a,02-12-2006,FD LO 145072,105444,105429
41980,M,DK Coonhulen's Nambi,MCO e 22,02-12-2006,FD LO 145074,105444,105429
41981,F,DK Coonhulen's Nelly,MCO g,02-12-2006,FD LO 145070,105444,105429
41982,M,DK Coonhulen's Nimba,MCO a,02-12-2006,FD LO 145073,105444,105429
41983,M,DK Coonhulen's Nimbus,MCO as,02-12-2006,FD LO 145071,105444,105429
41984,M,DK Coonhulen's Pedro,MCO e 23,15-11-2003,FD LO 125056,105444,105351
41985,M,DK Coonhulen's Pegasus,MCO a,15-11-2004,FD LO 131411,105444,105351
41986,M,DK Coonhulen's Peter Pan,MCO e 23,15-11-2004,FD LO 131410,105444,105351
41987,F,DK Coonhulen's Petra,MCO g,15-11-2004,FD LO 131408,105444,105351
41988,F,DK Coonhulen's Petrea,MCO e 23,15-11-2004,FD LO 131409,105444,105351
41989,F,DK Coonhulen's Petula,MCO e 23,15-11-2003,FD LO 125054,105444,105351
41990,M,DK Coonhulen's Pinocio,MCO e 23,15-11-2003,FD LO 125055,105444,105351
41991,M,DK Coonland's Dallas,MCO ns 09 22,04-04-1996,FD LO 86104,119915,58559
41992,M,DK Coonland's Jackson,MCO ns 09 23,04-04-1996,FD LO 86105,119915,58559
41993,M,DK Coonland's Mickey,MCO ns 09 23,05-08-1996,FD LO 87702,119915,98765
41994,F,DK Coonland's Minnie,MCO f 09,05-08-1996,FD LO 87704,119915,98765
41995,F,DK Coonland's Nala,MCO g 09 23,05-08-1996,FD LO 87706,119915,98765
41996,F,DK Coonland's Nora,MCO g 23,05-08-1996,FD LO 87705,119915,98765
41997,F,DK Coonland's Perle,MCO g 09 23,05-08-1996,FD LO 87707,119915,98765
41998,M,DK Coonland's Pluto,MCO a 09 23,05-08-1996,FD LO 87703,119915,98765
41999,F,DK Coonland's Victoria,MCO f 09,04-04-1996,FD LO 86103,119915,58559
42000,M,DK Coonotopia's A Last Goodbye,MCO d 22,22-06-2006,FD LO 142554,87818,145945
42001,F,DK Coonotopia's A Star From Above,MCO n 22,22-06-2006,FD LO 142555,87818,145945
42002,F,DK Coonotopia's Annabel,MCO a 23,29-04-2004,FD LO 126676,110964,96679
42003,M,DK Coonotopia's Ballo,MCO d 22,27-02-2004,FD LO 126419,145576,107380
42004,M,DK Coonotopia's Bastian,MCO a 22,12-03-2004,FD LO 126862,106530,40477
42005,F,DK Coonotopia's Bella,MCO g 09 22,12-03-2004,FD LO 126863,106530,40477
42006,M,DK Coonotopia's Benji,MCO ds 22,27-02-2004,FD LO 126418,145576,107380
42007,F,DK Coonotopia's Bianca,MCO n 22,01-07-2005,FD LO 136126,87818,145945
42008,M,DK Coonotopia's Big Surprice,MCO n 22,14-11-2004,FD LO 132379,110964,87837
42009,F,DK Coonotopia's Bina,MCO f 09 22,12-03-2004,FD LO 126865,106530,40477
42010,F,DK Coonotopia's Binola,MCO f 22,02-03-2006,FD LO 140542,87818,131537
42011,M,DK Coonotopia's Black Devil,MCO n 23,11-12-2003,FD LO 125260,106530,96679
42012,M,DK Coonotopia's Blacky,MCO n 22,12-03-2004,FD LO 126861,106530,40477
42013,F,DK Coonotopia's Blis,MCO f 22,12-03-2004,FD LO 126864,106530,40477
42014,M,DK Coonotopia's Blue Wolf,MCO a 09,11-12-2003,FD LO 125261,106530,96679
42015,M,DK Coonotopia's Boston,MCO n 23,29-04-2004,FD LO 126675,110964,96679
42016,M,DK Coonotopia's Buster,MCO d 09 22,27-02-2004,FD LO 126417,145576,107380
42017,M,DK Coonotopia's Callas,MCO n 22,29-02-2004,FD LO 126671,110964,106509
42018,M,DK Coonotopia's Captain Treasure,MCO n 22,20-11-2005,FD LO 138547,87818,87837
42019,F,DK Coonotopia's Caribia,MCO a 22,29-02-2004,FD LO 126673,110964,106509
42020,F,DK Coonotopia's Chest Full of Diamonds,MCO n 22,20-11-2005,FD LO 138549,87818,87837
42021,F,DK Coonotopia's Cleo,MCO fs 09 22,19-06-2004,FD LO 128756,106530,87665
42022,M,DK Coonotopia's Congo,MCO n 22,29-02-2004,FD LO 126672,110964,106509
42023,F,DK Coonotopia's Diana Ross,MCO f 22,22-07-2003,FD LO 123544,113377,40483
42024,F,DK Coonotopia's Flame,MCO n 23,16-11-2005,FD LO 138546,87818,42002
42025,F,DK Coonotopia's InTheSky,MCO n 22,16-11-2005,FD LO 138545,87818,42002
42026,M,DK Coonotopia's Jon Bon Jovi,MCO e 22,22-07-2003,FD LO 123542,113377,40483
42027,F,DK Coonotopia's Madonna,MCO f 22,22-07-2003,FD LO 123543,113377,40483
42028,F,DK Coonotopia's Minella,MCO f,19-06-2004,FD LO 128755,106530,87665
42029,F,DK Coonotopia's Miss. Moonlight,MCO n 09 22,04-02-2006,FD LO 140540,87818,42044
42030,F,DK Coonotopia's Miss. Sunshine,MCO n 22,04-02-2006,FD LO 140539,87818,42044
42031,M,DK Coonotopia's Mister Sweet,MCO n 09 22,19-06-2004,FD LO 128759,106530,87665
42032,M,DK Coonotopia's Mr. America,MCO n 09 22,04-02-2006,FD LO 140537,87818,42044
42033,M,DK Coonotopia's Mr. BObtail,MCO fs 09 22,04-02-2006,FD LO 140538,87818,42044
42034,F,DK Coonotopia's Pearls of Paris,MCO n 22,26-04-2005,FD LO 134441,87818,87837
42035,M,DK Coonotopia's Prins Baldur,MCO ns 09 22,12-03-2004,FD LO 126860,106530,40477
42036,M,DK Coonotopia's PS Jason,MCO n 22,22-06-2006,FD LO 142553,87818,145945
42037,M,DK Coonotopia's Red Hot Chilli,MCO d 22,22-07-2003,FD LO 123541,113377,40483
42038,M,DK Coonotopia's Rocket,MCO n 22,16-11-2005,FD LO 138544,87818,42002
42039,M,DK Coonotopia's Ruculavi,MCO d 22,02-03-2006,FD LO 140541,87818,131537
42040,F,DK Coonotopia's Saifa of AnnaCoon,MCO n 22,03-12-2005,FD LO 140536,87818,145385
42041,F,DK Coonotopia's Shadow Dreams,MCO n 22,03-12-2005,FD LO 140535,87818,145385
42042,M,DK Coonotopia's Shadow of light,MCO d 22,03-12-2005,FD LO 140534,87818,145385
42043,F,DK Coonotopia's Shiny Medallion,MCO n 22,20-11-2005,FD LO 138548,87818,87837
42044,F,DK Coonotopia's Silver Angle,MCO fs 09 22,19-06-2004,FD LO 128757,106530,87665
42045,M,DK Coonotopia's Silver Sky,MCO ns 09 22,19-06-2004,FD LO 128758,106530,87665
42046,M,DK Coonotopia's Spellmaker Isak,MCO n 22,26-04-2005,FD LO 134439,87818,87837
42047,F,DK Coonotopia's Sweet and Special,MCO n 22,26-04-2005,FD LO 134442,87818,87837
42048,M,DK Coonotopia's The Only One,MCO n 22,26-04-2005,FD LO 134438,87818,87837
42049,F,DK Coonotopia's Tina Turner,MCO f 22,22-07-2003,FD LO 123545,113377,40483
42050,M,DK Coonotopia's Toronto,MCO n 23,29-04-2004,FD LO 126674,110964,96679
42051,F,DK Coonotopia's Woodookiss,MCO n 22,26-04-2005,FD LO 134440,87818,87837
42052,F,DK Coon's Alexis,MCO n 09 22,01-06-1991,FD LO 64004,106705,42058
42053,M,DK Coon's Ambassador,MCO n 09 22,01-06-1991,FD LO 64003,106705,42058
42054,F,DK Coon's Bandina,MCO n 09 22,22-11-1990,FD LO 61251,106705,92919
42055,F,DK Coon's Becky Kragelund,MCO g 09,01-06-1991,FD LO 64005,109285,42064
42056,F,DK Coon's Cheeta,MCO f 09 22,22-11-1990,FD LO 61253,106705,92919
42057,F,DK Coon's Gibea,MCO n 09 23,30-08-1991,FD LO 65373,106705,92919
42058,F,DK Coon's Golddust,MCO n 09 23,03-04-1990,FD LO 59485,130793,92919
