ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
5882,M,Anton 04-56,SBI c,30-05-2004,FD LO 128825,65986,138962
5883,M,Anton 05-72,SBI a,02-07-2005,FD LO 135942,83487,17137
5884,M,Anton 06-48,NFO n 09,20-05-2006,FD LO 141586,29676,108739
5885,M,Anton 07-04A,BUR b,09-05-2007,FD LO 152133,192759,12470
5886,M,Anton 07-18A,BRI a,04-03-2007,FD LO 152434,120381,80466
5887,M,Anton 09-08,MCO w,14-12-2007,FD RX 174390,58900,10538
5888,M,Anton 09-30,MCO n 09 22,13-03-2008,FD LO 175105,26961,70455
5889,M,Anton 09-38,NFO d 09,22-04-2009,FD LO 175649,80329,68775
5890,M,Anton 09-64,BRI a,04-08-2009,FD LO 157308,30891,122552
5891,M,Anton 09-71,BRI a,26-06-2009,FD LO 157315,61032,90357
5892,M,Anton 10-10,BRI b,11-10-2009,(DK)FD LO 158117,173569,76321
5893,M,Anton 10-78,SBI n,13-07-2010,(DK)FD LO 201396,45754,88323
5894,M,Anton 11-15,SBI a,15-05-2011,(DK)FD LO 203403,99420,82635
5895,M,Anton 11-20,SBI n,12-05-2011,(DK)FD LO 203841,124435,94605
5896,M,Anton 12-25,SBI b,11-06-2012,(DK)FD LO 210794,151184,179750
5897,M,Anton 13-34,NFO d 03,07-07-2013,(DK)FD LO 215104,97142,116974
5898,M,Anton 13-42,EXO ns 22 62,12-08-2013,(DK)FD LO 215600,175707,149452
5899,M,Anton 93-72,ABY n,02-04-1993,FD LO 71161,183966,57337
5900,M,Anton 95-24,MCO n,04-01-1995,FD LO 79332,42062,121572
5901,M,Anton 96-123,PER d 03,10-08-1996,FD LO 87562,140486,7217
5902,M,Anton 97-41,SBI a,26-03-1997,FD LO 90066,168054,125160
5903,M,Anton 98-95,NFO n 09,02-08-1998,FD LO 95753,175797,109562
5904,M,Anton 99-35,NFO ds 09 23,01-04-1999,FD LO 99126,44920,44228
5905,M,Anton 99-88,PER d 33,04-05-1999,FD LO 100233,152089,112708
5906,M,Anton af Bajang,OSH n 03,20-05-2005,FD LO 134914,189057,156323
5907,M,Anton af Brodal DK,PER a,01-06-1987,FD LO 50222,141242,4590
5908,M,Anton af Ceres Pythia DK,NFO n 09,24-09-1997,FD LO 91834,419,59220
5909,M,Anton af Fredenslund,ABY o,26-06-2005,FD LO 134997,18173,137952
5910,M,Anton af Kambyses,PER w 62,04-09-2000,FD LO 106361,58315,130603
5911,M,Anton af Læsø,PER d,02-04-1993,FD LO 70875,13115,192583
5912,M,Anton af Minta,BRI a,21-03-2008,FD LO 154577,6307,80470
5913,M,Anton af Quisten DK,PER a,20-06-1992,FD LO 67848,51451,19944
5914,M,Anton af Stensgård,PER d 33,19-03-1993,FD LO 72010,182088,182050
5915,M,Anton af Tokkeløkkehus DK,CRX n 03,15-02-2006,FD LO 139086,168437,75004
5916,M,Anton af Vedby DK,PER d 33,02-05-1997,FD LO 89983,185763,40347
5917,M,Anton Blue Onyx,CRX a 24,...,AR CRX/94-20,24140,132940
5918,M,Anton de La Val,PER a 33,10-08-1996,FD LO 87051,57130,135386
5919,M,Anton Guhle DK,PER n 23,11-08-1991,FD RX 7534,56284,159156
5920,M,Anton Kalgan DK,BRI a,08-11-1993,FD LO 74059,146893,160850
5921,M,Anton Lev Jerevan DK,RUS,24-02-1998,FD LO 93931,132651,147337
5922,M,Anton Lindblad-Hearts DK,MCO ns 23,13-04-1999,FD LO 100344,85271,85122
5923,M,Anton of Amazing Entry DK,SIA n,26-02-1992,FD LO 66990,59625,88096
5924,M,Anton of Famoa DK,BUR e,22-01-1997,FD LO 89039,12414,5581
5925,M,Anton of Fluffy DK,PER a,19-05-1989,FD LO 55068,130728,147395
5926,M,Anton of Prisme DK,PER c,06-06-1999,FD RX 13741,155468,193351
5927,M,Anton Saucisse détour DK,SBI n,04-03-2001,FD LO 109294,22500,104542
5928,M,Anton Tayari DK,SIA c,20-01-1992,FD LO 66359,133493,160587
5929,M,Anton von Bodeholt DK,SBI d,13-03-1992,FD LO 67733,119920,2587
5930,F,Antonella vom Starkenberg,MCO g,...,1.DEKZV 248539,,
5931,M,Antonello Xaver-Raufer DK,PER a 02 62,28-04-1999,FD LO 99244,111243,100473
5932,F,Antonette of Rickwood,BRI c,...,1.DEKZV 236549,,
5933,F,Antonia,SBI a,25-07-1992,SVERAK LO 108314,167915,174031
5934,F,Antonia 00-35,NFO g 09,23-03-2000,FD LO 103788,6948,45297
5935,F,Antonia De La Belle Image,SBI n,...,FFF LO 37769,,
5936,F,Antonia Felis Pretiosus,BRI ns 11,...,1.DEKZV LO 090831,159163,148905
5937,F,Antonia Para Mi,MCO n 22,20-07-2005,FD LO 135916,42050,92053
5938,F,Antoniett af Mis Mali' DK,SIA b 21,20-07-1994,FD LO 77053,163334,174114
5939,F,Antoniette 94-170,SBI a,07-09-1994,FD LO 78325,138709,62029
5940,M,Antonio 97-94,NFO e 23,08-08-1997,FD LO 91425,51901,109390
5941,M,Antonio af Jurian DK,PER a,06-05-2007,FD LO 152816,19220,135795
5942,M,Antonio af Skjálfanda*ÍS,BRI a,05-06-2005,FD LO 134986,24445,37596
5943,M,Antonio Mio of Koshkin Dom DK,PER ns 12,02-07-2001,FD LO 112005,120721,90030
5944,M,Antonio Para Mi,MCO n 22,27-02-1993,FD LO 70665,77540,83705
5945,M,Antonio Pink Champagne,BRI a,...,FCA 118/569/98/B,122532,5579
5946,M,Antonio v. Alfersesch,BRI b 33,...,SVERAK RX 178282,20033,166531
5947,M,Antonio von Andira,RAG a,...,BEC 2106509,177765,149868
5948,M,Antonius von Sitavia,GRX d 24,08-02-1997,Felina 09055466 RIEX,120657,21943
5949,M,Antony Ariel,PER a,...,ARCCA PER/95-2405,149029,124379
5950,M,Antony von Metelica,SOM n,...,(Missing Reg.) 308170,,
5951,M,Antor von Geiersberg,SBI a,...,CATS 21/001B-m-1-90,,
5952,M,Antosha Cheburashka,SPH w,...,PK.SFX/001/98,,
5953,M,Antosha iz Losinogo Ostrova,SIB as 22,...,SOV 2669/03/SIB,10038,125923
5954,M,Antre Don Favori,DSP a,04-03-2011,(DK)FD LO 212831,24467,119766
5955,F,Antuanetta Serebristyi Inei,SIB ns 23,...,ENK-10/C6,,
5956,F,Anubette of Bast Whisper,OSH n,27-12-2011,(DK)FD LO 211049,16388,2524
5957,M,Anubis 13-26,SPH a 03,21-03-2013,(DK)FD LO 213904,6360,5131
5958,M,Anubis 92-68,ABY n,04-04-1992,FD LO 67621,148067,148084
5959,F,Anubis af Reventlow DK,ABY os,17-05-2002,FD LO 116102,118442,182118
5960,M,Anubis Banditto,ABY n,29-05-1992,CFA 0380-914858 V0594,159786,5961
5961,F,Anubis Beauzette,ABY n,06-09-1989,CFA 0381-914857 V0594,,
5962,F,Anubis Cameo Appearance,ABY n,11-05-1993,CFA 0381-915169 V0795,5960,137681
5963,F,Anuka Madaya,BUR b,...,CCCA NSWCFA (N) 130778,,
5964,F,Anulika á Chardani DK,RAG n 04 21,07-06-2006,FD LO 141287,190892,182321
5965,F,Anuouk v. Boulanger,BUR a,...,1.DEKZV LO 096317,,
5966,F,Anuschka Sierra Morena,DRX n,...,1.DEKZV 169203,161298,186482
5967,F,Anuschka up Min Planhusen,MCO n,...,FD LO 36740,176411,2660
5968,F,Anuschka v. Buchenhain,PER f,...,1.DEKZV 022223,,
5969,F,Anuschka v. Eckhausen,SBI n,...,1.DEKZV 032282,128324,120305
5970,F,Anuschka v. Floetenteich,PER ns,...,1.DEKZV LO 119494,7516,141658
5971,F,Anuschka v. Silberschweif,BRI ns 22,...,1.DEKZV 086618,161899,6500
5972,F,Anuschka-Cherry of Cherryland-Dreams,MCO f,09-03-2003,FD LO 171303,18941,130484
5973,F,Anusha 02-059,PER n 01 62,30-06-2002,FD LO 116875,110356,110355
5974,F,Anushka 01-207,BML x ny 11,05-10-2001,FD RX 112844,103614,184592
5975,F,Anushka af Langbakken,OSH n,...,FD LO 31465,11129,177165
5976,F,Anushka vom Diamantenspitz,NFO gs 09 23,...,SDRV 05012030,155355,175212
5977,F,Anushka von Smiegel,RUS,...,CPKK 3/81/RM,,
5978,F,Anuta Rusich,SIB ns 09,...,MCCS A/98/SIB,,
5979,M,Any day only Sunny Be Beauperfield DK,PER ns 12,12-05-2011,(DK)FD LO 204163,155981,23772
5980,F,"Anya Avica Top Coon, PL",MCO n 09 22,...,SHKRP LO 16350,155836,190984
5981,F,Anyana von der Salzblume,MCO f 23,...,VIW 00-MC-1244FB,10325,162754
5982,F,Anz Adelaide of Beaudee,PER a 03,...,CFA 0191-340615 V0987,6012,147236
5983,F,Anz All the Trimmings of Equinox,PER a 03,...,CFA 1107-605186 V0891,6002,6003
5984,F,Anz Angelique of Beaudee,PER g,...,CFA 0151-209489 V1285,22342,5995
5985,F,"Anz Betty Boop of PaJean, DM",PER n 03,...,CFA 1109-560472 V0790,6002,5993
5986,F,Anz Blanche du Bois,PER a 01 62,02-06-1990,CFA 1181-632740 V0992,,
5987,M,Anz Blue Iceman,PER a 03,09-02-1991,CFA 1106-739076 V0596,120678,5994
5988,M,Anz Blueberry Danish,PER a 03,01-08-1990,FD LO 61322,6002,5993
5989,M,Anz Blueberry Hill of Chatabella,PER a 03,22-05-1991,CFA 1106-766098 V0193,,
5990,M,Anz Boomerang of Brida,PER e 02 62,...,CFA 1180-494351 V0889,6002,6011
5991,M,Anz Colonel Qutsie,PER a 03,...,CFA 0190-122201 V1083,22341,10459
5992,M,Anz Heavy Hitter of Royal Lace,PER d 01 62,13-12-1989,CFA 1180-600955 V0792,,
5993,F,Anz If You Knew Susie,PER n 03,21-05-1987,CFA 0191-391874 V0289,6012,22346
5994,F,"Anz Jeepers Creeper, DM",PER g 03,25-02-1988,CFA 0119-463546 V1090,6002,154726
5995,F,Anz Jessica,PER a,...,CFA 0107-117330 V1083,,
5996,M,Anz Lover-Boy of Beauetchere,PER a 01 62,...,CFA 1180-686679 V0692,,
5997,F,ANZ Made in Italy of Summermajik,PER g 03,...,CFA 0119-1053280 V0798,,
5998,F,Anz Melody Mew of Maison de Chat,PER f 03,...,CFA 0149-001056 V112,,
5999,F,"Anz Miss Louisiana of PaJean, DM",PER n 03,14-03-1989,CFA 1109-544676 V0790,6002,154726
6000,F,Anz Miss Peepers of Aegaeon,PER n 03,...,CFA 1109-522618 V0390,,
6001,F,Anz Mz Anz-Ered Prayer of Kikicat,PER a 03,18-05-1989,CFA 1107-602338 V0890,6002,5993
6002,M,"Anz Nicholas Nickleby, DM",PER a 03,25-12-1986,CFA 0190-373402 V1187,22336,15608
6003,F,Anz Nicoal,PER n,...,CFA 0109-463547 V1189,,
6004,F,Anz Nicoalette of Equinox,PER n 03,02-02-1992,CFA 1109-818614 V0893,6002,5993
6005,F,Anz Optical Illusion of Daalimo,PER g 03,...,CFA 0119-499672 V0390,6002,154726
6006,F,Anz Paisley of Corsica,PER f,...,CFA 0147-012672 V0681,180691,22300
6007,M,Anz Phantom of The Opera,PER a 03,08-08-1990,CFA 1106-647578 V0393,,
6008,M,Anz Rip van Winkle of McHy,PER a 01 62,...,CFA 1180-539753 V0697,,
6009,F,Anz Spring Bouquet of Lauralas,PER g 03,...,CFA 0119-519528 V0490,6002,154726
6010,F,Anz Sweetest Taboo of Equinox,PER a 03,...,CFA 0191-337526 V1187,,
6011,F,Anz The Real Thing,PER g 03,...,CFA 0149-390459 V0688,6012,154725
6012,M,Anz Van Gogh,PER a 01 62,...,CFA 1180-266238 V0886,5991,15608
6013,F,Anz Victoria's Secret,PER g,02-09-1991,CFA 0151-739077 V1192,120678,5994
6014,F,Anziasana af Jilori DK,SOK n 22,15-09-1995,FD RX 10827,124827,141737
6015,M,Aoe Koorahk Binkys Boy,KOR,...,GCCF CS 311755,175465,156328
6016,F,Aol Tortola,PER f,12-10-2009,CFA 0147-1703758 V0712,189048,3257
6017,F,Aol Walk On The Wild Side,PER d,10-06-2012,(DK)FD LO 215527,189051,6016
6018,M,Aosagi vom Inhauser Moos,BRI as 22 64,...,1.DEKZV 267538,193665,183328
6019,M,Aotearoa's Ka-Tiki,PER b,...,CFA 0194-002052 V111,24315,21148
6020,M,Apache Earl of Moose Point,MCO es 09 22,23-05-2002,KVL 03-216-0974-6,180616,
6021,M,Apache Mc Flash of Moonlight Cats,MCO n 22,...,Felina 09060689,,
6022,M,Apache Warrior The Nature Cat DK,MCO as 23,26-07-1998,FD LO 96401,77556,107379
6023,F,Apaie du Clos Sacre de Shaën,SBI n,...,LOOF 2005.10672,5814,176138
6024,F,Apalachee Ishkoodah,PER n 33,...,GCCF NS 093840,,
6025,M,Apalachee Peace Pipe,PER b 33,...,GCCF NS 171646,151230,6024
6026,F,Apalloossa United Colour Cat,PER a 03,...,ASFE LO 34198,129839,184045
6027,M,Apalue af Læsø,BRI ns 24,22-08-1997,FD RX 12396,173688,28477
6028,F,Apatit Felis Audax DK,NFO n 09,20-09-1998,FD LO 96592,123830,153239
6029,F,Apaws Dinah Shorn,SPH f 09,...,TICA SBT 091097 003,,
6030,M,Apaws Kandy Kane of Bastetkatz,SPH d 09,...,TICA SBT 032198 011,,
6031,M,Apaws Opus of Bastetkatz,XLH a 21,...,TICA SBT 012500 007,,
6032,M,Apelgärdets Pyssling,EUR n 23,...,SVERAK RX 39779,134935,146441
6033,F,Aperitif Felis Jubatus,NFO a 09 23,30-08-1997,FD LO 92007,128867,412
6034,F,Aperitif of Pacilak,PER e 03,...,FD LO 33136,158873,161150
6035,M,Aphophis Mr. Iroquois Warrior,SPH b 21 32,...,Kat ID: 312520,,
6036,F,Aphrodite,NFO fs 09,...,(S)SVERAK LO 152767,,
6037,F,Aphrodite (Neocat),BAL a,...,1.DEKZV 089335,19284,2780
6038,F,Aphrodite av Skollerud,NFO es 09 24,21-10-2011,(DK)FD LO 206673,172241,150292
6039,F,Aphrodite of Quint's Cousin*NL,SBI n,...,FE.L80.HB.059.1,,
6040,F,Aphrodite v. Gysenberg,BUR n,...,1.DEKZV 022368,,
6041,F,Aphrodite v. Itascasee,MCO n 22,10-08-1984,1.DEKZV LO 092553,156877,10918
6042,F,Aphrodite v. Tribo,BRI b,...,FFH LO 41011,,
6043,F,Aphrodite von der Hänselriede,SIA b,...,GdK 1641502-2,158587,8288
6044,F,Aphrodizzicat's Betty Boop,PER b,...,GCCF CS 433835,166592,186856
6045,F,Apoline af Mis Mali' DK,SIA n 21,20-07-1994,FD LO 77054,163334,174114
6046,F,Apollinaria,SIA c,...,GCCF 154373,,
6047,F,Apolline des Vents du Nord,OSH c 24,...,AAAF 14015,157263,143295
6048,M,Apollo 08-68,SBI b 21,21-05-2008,FD LO 172699,61937,46585
6049,M,Apollo 09-93,MCO ns,04-05-2009,FD LO 177380,94706,35991
6050,M,Apollo 10-35,SBI a,01-04-2010,(DK)FD LO 179137,41013,31277
6051,M,Apollo 13-06,RAG d 03,03-10-2012,(DK)FD LO 212433,170892,102794
6052,M,Apollo 92-46,PER w 62,23-03-1992,FD LO 66862,9674,130444
6053,M,Apollo 94-29,PER ds 11,11-08-1993,FD RX 9359,108499,148587
6054,M,Apollo 95-164,NFO n 09,12-09-1995,FD LO 82580,159632,51605
6055,M,"Apollo A Gentiana, DM",BRI c,...,(PL) FPL LO 01088,158987,142565
6056,M,Apollo af Benne-Cat DK,PER ns 12,05-05-1991,FD LO 63446,18563,56390
6057,M,Apollo af Flechan,PER w 62,20-04-1990,FD RX 6633,166201,160933
6058,M,Apollo af Fort Øst,PER n,13-05-1994,FD LO 76259,7161,134467
6059,M,Apollo af Frennepark,PER d 03,09-03-2001,FD LO 108558,13293,187898
6060,M,Apollo af Nordmarken,PER w 63,...,FD RX 2171,14338,17408
6061,M,Apollo af Pejen DK,PER a,08-05-1997,FD LO 90077,25393,121007
6062,M,Apollo Ar'temis Est A'gile,BRI e 03,...,NCT A826031,159552,119888
6063,M,Apollo Benito DK,PER e,02-06-1991,FD LO 63064,36836,7504
6064,M,Apollo Bilbo Cassiopeia DK,PER d 03,15-09-1991,FD LO 66157,59633,59632
6065,M,Apollo de la Rose DK,NFO n 09 23,01-06-1991,FD LO 62790,103014,1310
6066,M,Apollo Dia Chazan DK,SBI n,27-04-2003,FD LO 120778,167936,165713
6067,M,Apollo Edler v. Herrenholz,NFO ns 22,...,WACC RVDE 01008152,,
6068,M,Apollo Felis Audax DK,NFO e 22,11-03-2000,FD LO 103366,120197,16360
6069,M,Apollo Mille Fleur DK,PER a,12-08-1990,FD LO 60438,81394,150931
6070,M,Apollo of Fantasie Island,MCO n,...,DRV 020311-LH,150240,6327
6071,M,Apollo of Nazik,SOM n,...,CPKK 3/88/SO,46951,139129
6072,M,Apollo Rubin af Amadéras DK,MCO d 22,14-03-2006,FD LO 140362,119061,2589
6073,F,Apollo Sugarmagnolia of Rocquoone,MCO a 22,26-04-1986,TICA SBT 042686 018,149797,18901
6074,M,Apollo van Elzendaal,PER ds 11,...,1.DEKZV LO 101371,162937,191064
6075,M,Apollo van Lisamar,SPH n 09 21,...,GCCF CSREF 463126,,
6076,M,Apollo vom Höpental,MCO n 09 23,...,WACC RVDE 01023777,189452,124454
6077,M,Apollo von Gørtz DK,EXO ns 11,19-09-2004,FD LO 130276,129242,103420
6078,M,Apollon,SBI n,...,SVERAK LO 24987,19198,
6079,M,Apollon 08-23,MCO w,17-11-2007,FD LO 170300,12942,80553
6080,M,Apollon 09-51,NFO n 03 23,01-06-2009,FD LO 176185,114811,180678
6081,M,Apollon 92-168,PER c 33,21-08-1992,FD LO 69423,2409,61046
6082,M,Apollon 93-129,BUR c,19-06-1993,FD LO 72601,9159,11563
6083,M,Apollon 95-146,SIA b,11-07-1995,FD LO 82199,57527,58683
6084,M,Apollon 97-114,SBI n,05-06-1997,FD LO 92017,3615,150485
6085,M,Apollon af Cederquist DK,ABY n,19-01-1991,FD LO 63320,14041,7475
6086,M,Apollon af Kildevæld DK,BRI a,13-09-2011,(DK)FD LO 205744,192733,115383
6087,M,Apollon af Læsø,BRI ns 24,22-08-1997,FD RX 12397,173688,28477
6088,M,Apollon af Neferkare DK,ABY n,14-08-1997,FD LO 91406,137741,148437
6089,M,Apollon af Præstegården,PER d 33,12-09-1992,FD LO 69341,120480,150795
6090,M,Apollon By Fate DK,PER a 22,03-06-2004,FD LO 128197,185267,10413
6091,M,Apollon Cat 4 You DK,BRI a,14-07-1999,FD RX 13780,102233,187362
6092,M,Apollon Dølby's Silva DK,NFO d 09 23,25-05-2000,FD LO 104924,99908,109585
6093,M,Apollon Felix Kalypso DK,NFO n 09 22,09-09-2001,FD LO 112070,95655,30783
6094,M,"Apollon Foibos Bohemiacoon, CZ",MCO ns 22,...,CSCH LO 88/2/MCO,125963,124364
6095,M,Apollon Kous-Kat DK,MCO ns 09 22,25-12-1998,FD LO 98459,107487,107477
6096,M,Apollon Liboue DK,PER n,27-03-1993,FD RX 8661,139675,58885
6097,M,Apollon of Bauntic,PER a,...,FD 19739,,
6098,M,Apollon of Gøgsig DK,BUR n,22-07-2008,FD LO 155307,70866,64596
6099,M,Apollon of Prisme DK,PER e 02 62,28-05-1993,FD RX 9115,2025,180108
6100,M,Apollon of Sandford,PER e,...,FD 18617,13179,15191
6101,M,Apollon von Petri DK,SBI c,15-05-1999,FD LO 100338,18841,109165
6102,F,Apollonia of Blue Magic DK,PER f 03,01-07-1993,FD LO 72883,190713,135196
6103,F,Apollonia van Pipinsky,BRI d 22,...,NCT A856214,,
6104,F,Apollonia von Gulkamien,BRI b,...,KFND 5041-05-09/99,186000,181692
6105,M,Apollyon J.J. of Kenfthis,PER n,31-01-1997,FD LO 108000,134380,179999
6106,M,Aponte Mille Fleur DK,PER a,12-08-1990,FD LO 60439,81394,150931
6107,M,Aponzo 94-162,MCO ns 11,27-06-1994,FD LO 77842,93097,110922
6108,M,Apophis Bald Eagle,NFO at,...,TICA COP 050203 037,163040,
6109,M,Apophis Jan Kees Doedel,SPH n 32,...,TICA C3P 022800 022,,
6110,F,Apophis Janiver,SPH a 09,01-10-1998,TICA COT 011098 003,139529,137186
6111,M,Apophis Mr. Iroquois Warrior,SPH b 21 32,11-04-2000,Kat ID: 248304,139274,6110
6112,M,Apophis Roberto,SPH d 03,...,TICA BOB 031603 033,,
6113,F,Apophis Rogette,SPH d 03,...,TICA A2P 060599 036,,
6114,F,Apophis Severine,SPH g 09 32,...,CFA 5091-1413687,20584,6110
6115,F,Apophis Shanko of Lncats,SPH n,03-12-1995,TICA B3T 120395 006,11052,137186
6116,F,Apophis Welcome To Virginia,SPH f 09,...,TICA B3P 062701 078,6109,6113
6117,M,A'Porthos 10-27,BUR n,14-12-2009,(DK)FD LO 158329,83161,83357
6118,F,Appalaches Like,MCO ns 22,23-09-1995,TICA SBT 092395 009,,
6119,M,Appalaches Ognios,MCO w,...,SHKRP LO 7580,191269,191362
6120,F,Appalaches Patoon's,MCO n 03 22,...,LOOF 11924,21889,141683
6121,F,Appalaches Phayence,MCO fs 22,20-04-1999,TICA SBT 042099 060,21895,6118
6122,M,"Appalachian Bruce Wayne, JW",MCO n 24,11-09-2012,(DK)FD LO 212798,158293,
6123,F,Appalachian Little Miss,MCO f 24,07-04-2012,(DK)FD LO 211371,158293,41351
6124,F,Appelblossom Lute,SBI b,07-12-2002,SVERAK RX 210977,2294,162476
6125,M,Appeljack Angus Mactab,SIA x,...,GCCF CS 585990,126897,6126
6126,F,Appeljack X Quisit,SIA x,...,(D)1.DEKZV 315686,150535,124081
6127,M,Apple Jack of Bounty DK,SIA b,26-08-1994,FD LO 77628,180438,156641
6128,F,Apple Pie Spring Roll,MCO ns 23,01-04-2007,FD LO 149045,123933,153959
6129,M,Applecreek Johnny of Lotsapurr,PER n 33,...,CFA 0172-186060 V0585,,
6130,M,Applejack Arkhala,SIA n,...,GCCF CS 364889,164908,143427
6131,F,Applejack Birthday Girl,SIA b,...,GCCF CS 364885,,
6132,M,Applejack Chats Arctica,SIA c,...,ANFI LO 62107,,
6133,M,"Applejack Coccocbina, JW",SIA b,...,NRR LO 137727,126897,146751
6134,M,"Applejack Coccocbina, JW",SIA b,...,(NO)NRR LO 137727,,
6135,M,Applejack Coco Heart,SIA b,...,GCCF CS 283941,177015,154941
6136,F,Applejack Flymetothemoon,SIA x,...,(D)1.DEKZV 315688,151258,174805
6137,M,Applejack Hale Boop,SIA c,...,(D)1.DEKZV 315687,6135,6138
6138,F,Applejack Lavender Jewl,SIA c,...,GCCF CS 316353,,
6139,F,Applejack Lilac Limelight,SIA c,...,GCCF CS 447533,6135,6138
6140,M,Applejack Sassystar,SIA e,27-01-2003,ANFI LO 75083,151259,175955
6141,F,Applejack Supercluster,SIA w 67,...,GCCF CSSR 425627,6130,2493
6142,M,Applenook Blue Hector,BRI a,...,GCCF NS 089246,13310,15748
6143,M,Appolon D'Arcadia,MCO n 22,14-08-2005,FD LO 140691,161362,118403
6144,F,Appolonia of Hawkeye DK,PER f,16-03-1998,FD LO 93918,40702,36755
6145,M,Apri Artoo Deetoo,SIA c,...,GCCF CSREF 114576,6147,19142
6146,F,Apri Cinnamon Fizz,OSH o,...,GCCF CSEXP 006208,175500,2366
6147,M,Apri Fawn Fudge,OSH p,...,GCCF CSREF 025966,175507,6146
6148,F,Apricot Brandy of Mistilace,PER ny 11,...,CFA 1173-276633 V1086,192306,18030
6149,M,Apricot Flame av Karitzy,BAL d 21,...,NRR LO 110185,186298,250
6150,F,Apricot-Brandy,BUR d,...,1.DEKZV LO 066730,,
6151,M,Aprikat Sambassador,BAL n,...,GCCF CSSR 082308,6158,6160
6152,F,Aprikat Sammees Tammee,BAL f 21,...,SVERAK LO 85786,6151,6165
6153,F,Aprikat Sangita,BAL n,...,GCCF SRNS 281502,,
6154,F,Aprikat Shaded Dreams,EXO as 03 23,...,1.DEKZV RX 323911,,
6155,F,Aprikat Silver Lining,BAL c 21,...,GCCF NSSR 282983,6156,6163
6156,M,Aprikat Silver Rainbow,BAL a 21,...,GCCF NSSR 282282,,
6157,F,Aprikat Sister Cool,SIA a,...,GCCF CSREF 056698,6173,159421
6158,M,Aprikat Skylarking Lad,SIA n,...,GCCF RE 250883,162273,6161
6159,M,Aprikat Skyrocket,BAL n,...,GCCF EXP 155039,,
6160,F,Aprikat Snooty Boots,SIA n,...,GCCF CSREF 062087,144419,6153
6161,F,Aprikat Softasawhisper,BAL n,...,GCCF SRNS 280895,6159,2248
6162,F,Aprikat Sparkling Glory,BAL a,...,GCCF CSSR 087819,6158,6157
6163,F,Aprikat Special Edition,BAL n,...,GCCF NSSR 281501,,
6164,M,Aprikat Spidermantotammee,SIA n,29-07-1999,SVERAK LO 160106,4877,136766
6165,F,Aprikat Stepping Stones,SIA f 21,...,GCCF CSREF 081962,13502,6155
6166,M,Aprikat Stormclouds,SIA a 21,...,GCCF CSREF 081961,,
6167,F,Aprikat Strandsofmist,SIA b 21,...,GCCF CSREF 331820,,
6168,M,Aprikat Summerfrost,OSH c,26-07-1996,SVERAK LO 146305,130517,136765
6169,F,Aprikat Summerspark,BAL a,...,GCCF CSSR 133186,6151,6162
6170,M,Aprikat Sunfire,BAL d 21,...,DEKZV 323908,,
6171,F,Aprikat Sunset,SIA j,...,GCCF CSREF 081964,13502,6155
6172,F,"Aprikat Sunshineflowers, DM",SIA e,...,SVERAK LO 146580,181499,130514
6173,M,Aprikat Surprize Guy,BAL a,...,GCCF SRNS 282684,,
6174,M,Aprikat Swedish Formula,BAL c 21,...,SVERAK RX 83243,6166,6157
6175,F,Aprikat Sweet Celebration,SIA b,...,GCCF CS 308501,,
6176,F,"Aprikat Sweetdreambaby, DM",SIA n,...,SVERAK LO 153673,,
6177,F,April 11-43,SBI a,08-05-2011,(DK)FD LO 205086,84828,107957
6178,F,April 93-166,NFO n 09,25-04-1993,FD LO 72349,43948,129755
6179,F,April Joy von Gott DK,SBI g,12-02-2013,(DK)FD RX 212783,72210,8462
6180,F,April Mazuria*PL,BRI c,...,(PL)FPL LO 6546,6055,175130
6181,F,April of CG's happy Cat DK,BUR d,20-04-1999,FD LO 99115,137715,185348
6182,M,April of Melampus,PER n,17-04-1993,FD LO 70935,22683,194221
6183,F,April Schatz Felis Jubatus,NFO f 09 23,01-04-1999,FD LO 99629,124477,412
6184,F,April Shannon av Persicum,PER w 63,...,NRR LO 24165,12875,18628
6185,F,Aprilia,PER w 63,...,SMK 3906-92,146422,158908
6186,F,April-Love der Katzengalerie,MCO f,...,KVL 97-273-1001-5,18381,135384
6187,F,Aprils Fool Felis Jubatus,NFO f 09,01-04-1999,FD LO 99627,124477,412
6188,F,Aprilshower of Dunesk,PER a,...,GCCF 134076,,
6189,M,Aprilsnar Felis Jubatus,NFO a 09,01-04-1999,FD LO 99626,124477,412
6190,F,AprioriNaked Milana,SPH f 03 21,25-04-2007,(SE)SVERAK LO 240768,120590,180162
6191,F,Apropos af Dante DK,PER f 33,15-10-1987,FD LO 50531,5357,146518
6192,M,Apropos Ax af Læsø,PER a 33,...,FD LO 28280,13090,9508
6193,M,A'propos von Barkentin DK,PER a,20-02-1995,FD LO 79697,16285,138851
6194,M,AProPro von Asserbo DK,PER e 03,01-07-2000,FD LO 105256,58319,129447
6195,M,Apurkat Special Edition of Hastings Hall,PER ns 12,08-05-1989,CFA 0130-552435 V0790,,
6196,M,Apurkat Tad of Mysticstar,PER ns 12,...,CFA 0130-531613 V0690,,
6197,M,Apurring Caesar of Echoglen,RAG n 04 21,26-01-1998,TICA SBT 012698 003,124057,164421
6198,F,Apurring Muzette,RAG n 03,18-07-1995,TICA SBT 071895 041,137147,164484
6199,F,Apurring Sugar Bounty N Camelot,RAG b,17-03-1999,FD RX 13903,164324,175346
6200,M,Apus of the Universe DK,PER ds 11,18-08-1990,FD LO 60689,140053,10931
